algorithm,N,sample,runtime_s,frechet_dist,maxrss_before_mb,maxrss_after_mb,minor_faults,major_faults,block_input_ops,block_output_ops,voluntary_ctx_switches,involuntary_ctx_switches,user_time_s,sys_time_s,blocked_time_s,status,repeat
BBMSInter,6500,3,14.8439,0,6.64062,2260.38,577715,0,0,0,0,68,14.1316,0.711039,0.00121558,ok,0
BBMSDppInstant,6500,3,17.8585,0,6.64062,9397.06,2418794,0,0,0,0,67,14.8968,2.96066,0.00106813,ok,0
BBMSDppStepwise,6500,3,16.9053,0,6.64062,9019.35,2321639,0,0,0,0,74,14.2443,2.66019,0.000843076,ok,0
DijkstraPrims,6500,3,0.00225747,0,6.64062,6.64062,336,0,0,0,0,0,0.002267,0,-9.533e-06,ok,0
BBMSCore,6500,3,70.6119,0,6.64062,970.863,247637,0,0,0,0,281,70.3238,0.279962,0.00813496,ok,1
BBMSInter,6500,3,14.8091,0,6.64062,2260.1,577715,0,0,0,0,67,14.1082,0.700245,0.000706605,ok,1
BBMSDppInstant,6500,3,17.4697,0,6.64062,9396.94,2418794,0,0,0,0,65,14.5996,2.86929,0.000776229,ok,1
BBMSDppStepwise,6500,3,16.6746,0,6.64062,9019.34,2321639,0,0,0,0,70,13.7937,2.88006,0.000807976,ok,1
DijkstraPrims,6500,3,0.00221106,0,6.64062,6.64062,336,0,0,0,0,0,0.002221,0,-9.943e-06,ok,1
BBMSCore,6500,3,67.093,0,6.64453,970.867,247637,0,0,0,0,268,66.7665,0.319968,0.0065423,ok,2
BBMSInter,6500,3,14.2962,0,6.64453,2260.37,577715,0,0,0,0,65,13.6149,0.680727,0.000547095,ok,2
BBMSDppInstant,6500,3,17.416,0,6.64453,9396.99,2418794,0,0,0,0,73,14.4047,3.01027,0.00105158,ok,2
BBMSDppStepwise,6500,3,16.6299,0,6.64453,9019.3,2321639,0,0,0,0,62,13.74,2.88929,0.000609496,ok,2
DijkstraPrims,6500,3,0.00219756,0,6.64453,6.64453,336,0,0,0,0,0,0.002206,0,-8.44e-06,ok,2
BBMSCore,6500,4,73.8957,0,6.64844,970.887,247637,0,0,0,0,245,73.6539,0.23999,0.00187018,ok,0
BBMSInter,6500,4,16.6297,0,6.65234,2260.24,577715,0,0,0,0,63,15.9591,0.670076,0.000499182,ok,0
BBMSDppInstant,6500,4,17.6208,0,6.65234,9395.32,2417910,0,0,0,0,71,14.8811,2.73895,0.000778935,ok,0
BBMSDppStepwise,6500,4,16.8684,0,6.65234,9020.52,2321959,0,0,0,0,74,14.0891,2.77844,0.000844182,ok,0
DijkstraPrims,6500,4,0.00241895,0,6.65234,6.65234,336,0,0,0,0,0,0.002429,0,-1.0047e-05,ok,0
BBMSCore,6500,4,73.7047,0,6.65234,970.852,247637,0,0,0,0,274,73.4202,0.280013,0.00452367,ok,1
BBMSInter,6500,4,16.6554,0,6.65234,2260.37,577715,0,0,0,0,69,15.9145,0.740349,0.000538878,ok,1
BBMSDppInstant,6500,4,17.644,0,6.65234,9395.33,2417910,0,0,0,0,66,14.7521,2.89114,0.000749309,ok,1
BBMSDppStepwise,6500,4,16.9593,0,6.65234,9020.47,2321959,0,0,0,0,59,14.2181,2.74021,0.000948332,ok,1
DijkstraPrims,6500,4,0.00220244,0,6.65234,6.65234,336,0,0,0,0,0,0.002211,0,-8.564e-06,ok,1
BBMSCore,6500,4,74.5662,0,6.65234,970.867,247637,0,0,0,0,308,74.3091,0.249974,0.00714811,ok,2
BBMSInter,6500,4,16.7018,0,6.65234,2260.37,577715,0,0,0,0,67,15.9916,0.709772,0.000418186,ok,2
BBMSDppInstant,6500,4,17.6788,0,6.65234,9395.32,2417910,0,0,0,0,67,14.9176,2.76011,0.00110185,ok,2
BBMSDppStepwise,6500,4,16.8601,0,6.65234,9020.51,2321959,0,0,0,0,74,14.0791,2.78044,0.000639632,ok,2
DijkstraPrims,6500,4,0.00222279,0,6.65234,6.65234,336,0,0,0,0,0,0.002232,0,-9.211e-06,ok,2
BBMSCore,11000,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,0
BBMSInter,11000,0,63.4537,0,6.66016,6466.35,1654461,0,0,0,0,235,61.4914,1.95981,0.00244221,ok,0
BBMSDppInstant,11000,0,71.3328,0,6.66016,26941.8,6923923,0,0,0,0,276,63.3898,7.939,0.00398753,ok,0
BBMSDppStepwise,11000,0,53.1125,0,6.66016,25834.9,6640051,0,0,0,0,210,45.5601,7.55038,0.00205656,ok,0
DijkstraPrims,11000,0,0.00416023,0,6.66016,6.66016,674,0,0,0,0,0,0.00417,0,-9.766e-06,ok,0
BBMSInter,11000,0,62.7141,0,6.66016,6466.38,1654461,0,0,0,0,221,60.7621,1.95013,0.00191083,ok,1
BBMSDppInstant,11000,0,71.864,0,6.66406,26941.8,6923923,0,0,0,0,283,63.3511,8.50911,0.0037853,ok,1
BBMSDppStepwise,11000,0,52.9992,0,6.66406,25834.9,6640051,0,0,0,0,210,44.9974,7.99996,0.0018529,ok,1
DijkstraPrims,11000,0,0.00418102,0,6.66406,6.66406,674,0,0,0,0,1,0.004184,0,-2.978e-06,ok,1
BBMSInter,11000,0,62.5756,0,6.66406,6466.38,1654461,0,0,0,0,260,60.571,2.00009,0.00456492,ok,2
BBMSDppInstant,11000,0,71.6635,0,6.66406,26941.8,6923923,0,0,0,0,281,63.7598,7.90023,0.00346275,ok,2
BBMSDppStepwise,11000,0,53.0305,0,6.66406,25834.9,6640051,0,0,0,0,213,45.1482,7.88003,0.00222491,ok,2
DijkstraPrims,11000,0,0.00415938,0,6.66406,6.66406,674,0,0,0,0,0,0.004169,0,-9.615e-06,ok,2
BBMSInter,11000,1,66.2139,0,6.66406,6466.37,1654461,0,0,0,0,226,64.2421,1.96987,0.00193723,ok,0
BBMSDppInstant,11000,1,71.1725,0,6.66797,26923.7,6918968,0,0,0,0,285,62.8897,8.27907,0.00372798,ok,0
BBMSDppStepwise,11000,1,52.9836,0,6.66797,25828.8,6638492,0,0,0,0,216,44.9323,8.04917,0.00222445,ok,0
DijkstraPrims,11000,1,0.00413115,0,6.67188,6.67188,674,0,0,0,0,0,0.002761,0.001381,-1.0851e-05,ok,0
BBMSInter,11000,1,65.7929,0,6.67188,6466.38,1654461,0,0,0,0,243,63.8603,1.92981,0.00273465,ok,1
BBMSDppInstant,11000,1,71.1518,0,6.67188,26923.8,6918968,0,0,0,0,305,62.8676,8.27989,0.00428772,ok,1
BBMSDppStepwise,11000,1,53.0597,0,6.67188,25828.8,6638492,0,0,0,0,204,45.0591,7.99853,0.00203273,ok,1
DijkstraPrims,11000,1,0.00411247,0,6.67188,6.67188,674,0,0,0,0,0,0.004122,0,-9.535e-06,ok,1
BBMSInter,11000,1,66.2873,0,6.67188,6466.38,1654461,0,0,0,0,256,64.3349,1.94995,0.00239455,ok,2
BBMSDppInstant,11000,1,70.9836,0,6.67188,26923.8,6918968,0,0,0,0,273,62.6811,8.2992,0.00332536,ok,2
BBMSDppStepwise,11000,1,53.0645,0,6.67188,25828.8,6638492,0,0,0,0,230,45.1314,7.93076,0.00231479,ok,2
DijkstraPrims,11000,1,0.00415775,0,6.67188,6.67188,674,0,0,0,0,0,0,0.004167,-9.248e-06,ok,2
BBMSInter,11000,2,54.5528,0,6.67578,6466.37,1654461,0,0,0,0,217,52.6308,1.91982,0.00220697,ok,0
BBMSDppInstant,11000,2,69.6886,0,6.67578,26942.1,6923705,0,0,0,0,289,61.7652,7.91977,0.00359633,ok,0
BBMSDppStepwise,11000,2,52.1394,0,6.67578,25824.4,6637351,0,0,0,0,196,43.8271,8.31014,0.00213701,ok,0
DijkstraPrims,11000,2,0.00484349,0,6.67578,6.67578,674,0,0,0,0,1,0.004835,0,8.488e-06,ok,0
BBMSInter,11000,2,54.8335,0,6.67578,6466.37,1654461,0,0,0,0,209,52.892,1.93984,0.00167456,ok,1
BBMSDppInstant,11000,2,69.734,0,6.67578,26942.2,6923705,0,0,0,0,300,61.44,8.29046,0.00354916,ok,1
BBMSDppStepwise,11000,2,52.14,0,6.67578,25824.3,6637351,0,0,0,0,209,44.3668,7.77011,0.00306783,ok,1
DijkstraPrims,11000,2,0.00415484,0,6.67578,6.67578,674,0,0,0,0,0,0.004164,0,-9.162e-06,ok,1
BBMSInter,11000,2,54.7564,0,6.67578,6466.38,1654461,0,0,0,0,203,52.7541,1.99991,0.0023617,ok,2
BBMSDppInstant,11000,2,69.6851,0,6.67578,26942.2,6923705,0,0,0,0,277,61.5504,8.13099,0.00369922,ok,2
BBMSDppStepwise,11000,2,51.9859,0,6.67969,25824.2,6637351,0,0,0,0,213,44.064,7.91957,0.0023349,ok,2
DijkstraPrims,11000,2,0.00412573,0,6.67969,6.67969,674,0,0,0,0,0,0.004135,0,-9.271e-06,ok,2
BBMSInter,11000,3,54.964,0,6.67969,6466.37,1654461,0,0,0,0,220,53.0114,1.94984,0.00271038,ok,0
BBMSDppInstant,11000,3,70.9909,0,6.68359,26943.4,6924577,0,0,0,0,267,62.6982,8.28902,0.00366361,ok,0
BBMSDppStepwise,11000,3,52.4017,0,6.68359,25829.7,6638720,0,0,0,0,220,44.6185,7.78066,0.00254102,ok,0
DijkstraPrims,11000,3,0.00420835,0,6.68359,6.68359,674,0,0,0,0,1,0.004201,0,7.354e-06,ok,0
BBMSInter,11000,3,54.5974,0,6.68359,6466.35,1654461,0,0,0,0,214,52.6156,1.97998,0.00182302,ok,1
BBMSDppInstant,11000,3,70.9227,0,6.68359,26943.4,6924577,0,0,0,0,275,62.8398,8.07933,0.00355266,ok,1
BBMSDppStepwise,11000,3,52.3265,0,6.68359,25829.7,6638720,0,0,0,0,221,44.2234,8.09971,0.0034561,ok,1
DijkstraPrims,11000,3,0.00423662,0,6.68359,6.68359,674,0,0,0,0,0,0.004246,0,-9.379e-06,ok,1
BBMSInter,11000,3,54.883,0,6.68359,6466.37,1654461,0,0,0,0,224,52.9813,1.89986,0.00186427,ok,2
BBMSDppInstant,11000,3,70.7945,0,6.68359,26943.3,6924577,0,0,0,0,276,62.7519,8.03961,0.00303767,ok,2
BBMSDppStepwise,11000,3,52.2529,0,6.68359,25829.7,6638720,0,0,0,0,209,44.6416,7.60947,0.00183155,ok,2
DijkstraPrims,11000,3,0.00412001,0,6.68359,6.68359,674,0,0,0,0,0,0.004129,0,-8.991e-06,ok,2
BBMSInter,11000,4,52.0067,0,6.6875,6466.22,1654461,0,0,0,0,213,50.005,2.00002,0.0017335,ok,0
BBMSDppInstant,11000,4,68.1055,0,6.6875,26940.8,6923723,0,0,0,0,263,60.0922,8.00973,0.0036331,ok,0
BBMSDppStepwise,11000,4,51.7321,0,6.6875,25830,6638801,0,0,0,0,207,43.6604,8.06929,0.0023962,ok,0
DijkstraPrims,11000,4,0.00415178,0,6.6875,6.6875,674,0,0,0,0,0,0.004161,0,-9.216e-06,ok,0
BBMSInter,11000,4,53.0898,0,6.6875,6466.37,1654461,0,0,0,0,194,51.2584,1.8301,0.00134341,ok,1
BBMSDppInstant,11000,4,68.4402,0,6.69141,26940.9,6923723,0,0,0,0,269,59.6682,8.7691,0.00282742,ok,1
BBMSDppStepwise,11000,4,51.6969,0,6.69141,25830,6638801,0,0,0,0,200,43.8745,7.81984,0.00250645,ok,1
DijkstraPrims,11000,4,0.00410919,0,6.69141,6.69141,674,0,0,0,0,0,0.003433,0.000686,-9.806e-06,ok,1
BBMSInter,11000,4,51.7036,0,6.69141,6466.34,1654461,0,0,0,0,190,49.8891,1.81063,0.00390223,ok,2
BBMSDppInstant,11000,4,68.2559,0,6.69141,26940.8,6923723,0,0,0,0,286,60.0546,8.19867,0.00265336,ok,2
BBMSDppStepwise,11000,4,51.7203,0,6.69141,25830,6638801,0,0,0,0,201,43.7969,7.92054,0.00279182,ok,2
DijkstraPrims,11000,4,0.00418995,0,6.69141,6.69141,674,0,0,0,0,0,0,0.0042,-1.0051e-05,ok,2
BBMSDppStepwise,18000,0,157.946,0,6.69531,69159.5,17813116,0,0,0,0,633,136.858,21.0796,0.0092253,ok,0
DijkstraPrims,18000,0,0.00724814,0,6.69531,7.65234,1280,0,0,0,0,0,0.007257,0,-8.861e-06,ok,0
BBMSDppStepwise,18000,0,157.194,0,6.69531,69159.7,17813116,0,0,0,0,636,136.256,20.9293,0.00892579,ok,1
DijkstraPrims,18000,0,0.00726148,0,6.69531,7.64844,1280,0,0,0,0,0,0.007271,0,-9.523e-06,ok,1
BBMSDppStepwise,18000,0,157.315,0,6.69922,69159.6,17813116,0,0,0,0,644,136.569,20.7382,0.00825822,ok,2
DijkstraPrims,18000,0,0.0072478,0,6.69922,7.65625,1280,0,0,0,0,0,0.007257,0,-9.199e-06,ok,2
BBMSDppStepwise,18000,1,156.28,0,6.69922,69163.9,17814210,0,0,0,0,649,134.945,21.3288,0.0065643,ok,0
DijkstraPrims,18000,1,0.008036,0,6.69922,7.65625,1280,0,0,0,0,0,0.008045,0,-8.998e-06,ok,0
BBMSDppStepwise,18000,1,155.989,0,6.69922,69163.9,17814210,0,0,0,0,658,135.071,20.9097,0.00786461,ok,1
DijkstraPrims,18000,1,0.00731466,0,6.69922,7.64844,1280,0,0,0,0,1,0.007237,0,7.7658e-05,ok,1
BBMSDppStepwise,18000,1,155.973,0,6.69922,69163.8,17814210,0,0,0,0,592,134.626,21.339,0.00807977,ok,2
DijkstraPrims,18000,1,0.00734629,0,6.69922,7.65234,1280,0,0,0,0,0,0.007356,0,-9.713e-06,ok,2
BBMSDppStepwise,18000,2,157.959,0,6.70312,69166.1,17814763,0,0,0,0,683,136.362,21.5896,0.00694895,ok,0
DijkstraPrims,18000,2,0.00722529,0,6.70312,7.64062,1280,0,0,0,0,0,0,0.007234,-8.705e-06,ok,0
BBMSDppStepwise,18000,2,158.275,0,6.70312,69166.2,17814763,0,0,0,0,639,136.908,21.3588,0.00796827,ok,1
DijkstraPrims,18000,2,0.00728761,0,6.70312,7.65625,1280,0,0,0,0,0,0,0.007297,-9.391e-06,ok,1
BBMSDppStepwise,18000,2,158.021,0,6.70312,69166.2,17814763,0,0,0,0,658,137.045,20.9683,0.0079743,ok,2
DijkstraPrims,18000,2,0.0072437,0,6.70312,7.65234,1280,0,0,0,0,0,0.007254,0,-1.0297e-05,ok,2
BBMSDppStepwise,18000,3,156.196,0,6.70312,69164.5,17814367,0,0,0,0,643,134.82,21.3687,0.0073844,ok,0
DijkstraPrims,18000,3,0.0072531,0,6.70312,7.64844,1280,0,0,0,0,0,0.007263,0,-9.902e-06,ok,0
BBMSDppStepwise,18000,3,156.198,0,6.70312,69164.5,17814367,0,0,0,0,602,134.911,21.2789,0.00774786,ok,1
DijkstraPrims,18000,3,0.00738079,0,6.70703,7.65625,1280,0,0,0,0,0,0.007391,0,-1.0206e-05,ok,1
BBMSDppStepwise,18000,3,156.31,0,6.70703,69164.4,17814367,0,0,0,0,623,134.932,21.3691,0.00903941,ok,2
DijkstraPrims,18000,3,0.00725964,0,6.70703,7.65625,1280,0,0,0,0,0,0.007269,0,-9.359e-06,ok,2
BBMSDppStepwise,18000,4,154.977,0,6.70703,69163.5,17814045,0,0,0,0,649,133.41,21.5585,0.00817684,ok,0
DijkstraPrims,18000,4,0.00726263,0,6.70703,7.64844,1280,0,0,0,0,0,0.007272,0,-9.373e-06,ok,0
BBMSDppStepwise,18000,4,154.871,0,6.70703,69163.6,17814045,0,0,0,0,610,133.604,21.2588,0.00863303,ok,1
DijkstraPrims,18000,4,0.00726253,0,6.70703,7.65234,1280,0,0,0,0,0,0,0.007294,-3.1468e-05,ok,1
BBMSDppStepwise,18000,4,154.709,0,6.70703,69163.5,17814045,0,0,0,0,631,133.563,21.1387,0.00737215,ok,2
DijkstraPrims,18000,4,0.00724849,0,6.71094,7.625,1280,0,0,0,0,0,0.007259,0,-1.0512e-05,ok,2
BBMSDppStepwise,30000,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,oom,0
DijkstraPrims,30000,0,0.0119033,0,6.71484,10.3984,2041,0,0,0,0,1,0.001297,0.0106,6.278e-06,ok,0
DijkstraPrims,30000,0,0.0116295,0,6.71484,10.3945,2041,0,0,0,0,0,0.011635,0,-5.47e-06,ok,1
DijkstraPrims,30000,0,0.0115843,0,6.71484,10.3984,2041,0,0,0,0,0,0.01159,0,-5.699e-06,ok,2
DijkstraPrims,30000,1,0.0117419,0,6.71484,10.3984,2041,0,0,0,0,0,0.011749,0,-7.104e-06,ok,0
DijkstraPrims,30000,1,0.0117397,0,6.71484,10.3906,2041,0,0,0,0,0,0.011745,0,-5.28e-06,ok,1
DijkstraPrims,30000,1,0.0116508,0,6.71484,10.4062,2041,0,0,0,0,0,0.011409,0.000248,-6.182e-06,ok,2
DijkstraPrims,30000,2,0.0121383,0,6.71484,10.4062,2041,0,0,0,0,0,0.012146,0,-7.708e-06,ok,0
DijkstraPrims,30000,2,0.0116455,0,6.71484,10.4023,2041,0,0,0,0,0,0.011652,0,-6.481e-06,ok,1
DijkstraPrims,30000,2,0.0121997,0,6.71484,10.1328,2041,0,0,0,0,0,0.012208,0,-8.322e-06,ok,2
DijkstraPrims,30000,3,0.0116769,0,6.71875,10.4023,2041,0,0,0,0,0,0.011684,0,-7.141e-06,ok,0
DijkstraPrims,30000,3,0.0116375,0,6.71875,10.3984,2041,0,0,0,0,0,0.001695,0.00995,-7.53e-06,ok,1
DijkstraPrims,30000,3,0.0116546,0,6.71875,10.3945,2041,0,0,0,0,0,0.011662,0,-7.375e-06,ok,2
DijkstraPrims,30000,4,0.012815,0,6.71875,10.3945,2041,0,0,0,0,0,0.012823,0,-7.966e-06,ok,0
DijkstraPrims,30000,4,0.0118721,0,6.71875,10.4023,2041,0,0,0,0,1,0.011872,0,6.1e-08,ok,1
DijkstraPrims,30000,4,0.0120033,0,6.71875,10.3984,2041,0,0,0,0,0,0.012011,0,-7.68e-06,ok,2
DijkstraPrims,50000,0,0.0191239,0,6.71875,14.168,3128,0,0,0,0,1,0.01912,0,3.858e-06,ok,0
DijkstraPrims,50000,0,0.0186818,0,6.71875,14.1602,3128,0,0,0,0,0,0.018689,0,-7.211e-06,ok,1
DijkstraPrims,50000,0,0.0187005,0,6.71875,14.1719,3128,0,0,0,0,1,0,0.018695,5.508e-06,ok,2
DijkstraPrims,50000,1,0.0187345,0,6.71875,14.2812,3128,0,0,0,0,1,0.018734,0,4.87e-07,ok,0
DijkstraPrims,50000,1,0.0187394,0,6.72266,14.1719,3128,0,0,0,0,0,0.008994,0.009751,-5.608e-06,ok,1
DijkstraPrims,50000,1,0.0187229,0,6.72266,14.168,3128,0,0,0,0,0,0.008999,0.00973,-6.065e-06,ok,2
DijkstraPrims,50000,2,0.0188146,0,6.72266,14.168,3128,0,0,0,0,0,0.018821,0,-6.445e-06,ok,0
DijkstraPrims,50000,2,0.0188935,0,6.72266,14.1719,3128,0,0,0,0,0,0.0189,0,-6.504e-06,ok,1
DijkstraPrims,50000,2,0.0188063,0,6.72266,14.1484,3128,0,0,0,0,0,0.018812,0,-5.748e-06,ok,2
DijkstraPrims,50000,3,0.0189072,0,6.72266,14.168,3128,0,0,0,0,0,0.009183,0.00973,-5.841e-06,ok,0
DijkstraPrims,50000,3,0.0187918,0,6.72266,14.168,3128,0,0,0,0,0,0.018798,0,-6.229e-06,ok,1
DijkstraPrims,50000,3,0.0189255,0,6.72266,14.1719,3128,0,0,0,0,0,0.018931,0,-5.468e-06,ok,2
DijkstraPrims,50000,4,0.0189403,0,6.72266,14.1719,3128,0,0,0,0,0,0.018947,0,-6.654e-06,ok,0
DijkstraPrims,50000,4,0.0201005,0,6.72656,14.168,3128,0,0,0,0,0,0.000588,0.019522,-9.523e-06,ok,1
DijkstraPrims,50000,4,0.0192094,0,6.72656,14.1641,3128,0,0,0,0,0,0.019217,0,-7.555e-06,ok,2
BBMSInter,18000,0,249.139,0,7.30859,17308.2,4430000,0,0,0,0,1062,243.887,5.23972,0.0128433,ok,0
BBMSDppInstant,18000,0,261.293,0,7.20703,72174.5,18586273,0,0,0,0,1100,238.7,22.579,0.0140757,ok,0
BBMSInter,18000,0,242.298,0,7.23438,17308.2,4430000,0,0,0,0,852,237.021,5.26978,0.00756139,ok,1
BBMSDppInstant,18000,0,261.094,0,7.23438,72174.6,18586273,0,0,0,0,1053,239.252,21.8292,0.01299,ok,1
BBMSInter,18000,0,241.835,0,7.23438,17308.2,4430000,0,0,0,0,835,236.778,5.04994,0.00700887,ok,2
BBMSDppInstant,18000,0,261.153,0,7.23438,72174.4,18586273,0,0,0,0,1051,238.571,22.569,0.0129945,ok,2
BBMSInter,18000,1,242.378,0,7.23438,17308.2,4430000,0,0,0,0,814,237.361,5.00972,0.00799615,ok,0
BBMSDppInstant,18000,1,263.189,0,7.23828,72218.3,18598215,0,0,0,0,1045,241.045,22.1293,0.0142572,ok,0
BBMSInter,18000,1,245.861,0,7.23828,17308.2,4430000,0,0,0,0,841,240.744,5.1098,0.00752928,ok,1
BBMSDppInstant,18000,1,262.906,0,7.23828,72218.4,18598215,0,0,0,0,1032,240.483,22.4092,0.0141706,ok,1
BBMSInter,18000,1,236.654,0,7.23828,17308.1,4430000,0,0,0,0,790,231.427,5.21986,0.00652857,ok,2
BBMSDppInstant,18000,1,263.228,0,7.23828,72218.2,18598215,0,0,0,0,1069,240.695,22.5192,0.0138191,ok,2
BBMSInter,18000,2,253.622,0,7.23828,17308.2,4430000,0,0,0,0,816,248.585,5.02987,0.00744971,ok,0
BBMSDppInstant,18000,2,264.159,0,7.23828,72189.4,18588743,0,0,0,0,1053,242.236,21.9092,0.0135862,ok,0
BBMSInter,18000,2,231.863,0,7.24219,17308.2,4430000,0,0,0,0,806,226.837,5.01983,0.00699496,ok,1
BBMSDppInstant,18000,2,264.609,0,7.24219,72189.4,18588743,0,0,0,0,1080,241.706,22.8892,0.0136918,ok,1
BBMSInter,18000,2,238.47,0,7.24219,17308.1,4430000,0,0,0,0,795,233.454,5.00978,0.00620749,ok,2
BBMSDppInstant,18000,2,265.864,0,7.24219,72189.4,18588743,0,0,0,0,1080,244.032,21.8188,0.0140564,ok,2
BBMSInter,18000,3,218.067,0,7.24219,17308.2,4430000,0,0,0,0,738,212.94,5.11985,0.00697913,ok,0
BBMSDppInstant,18000,3,261.184,0,7.24219,72192.1,18592404,0,0,0,0,1046,238.571,22.5994,0.0139613,ok,0
BBMSInter,18000,3,218.122,0,7.24219,17308.1,4430000,0,0,0,0,727,212.886,5.22973,0.00653053,ok,1
BBMSDppInstant,18000,3,265.423,0,7.24219,72191.9,18592404,0,0,0,0,1133,242.718,22.6892,0.0160411,ok,1
BBMSInter,18000,3,215.94,0,7.24609,17308.2,4430000,0,0,0,0,770,210.754,5.17965,0.00677339,ok,2
BBMSDppInstant,18000,3,261.232,0,7.24609,72192,18592404,0,0,0,0,1041,238.909,22.3093,0.012911,ok,2
BBMSInter,18000,4,234.095,0,7.24609,17308.2,4430000,0,0,0,0,785,228.838,5.24997,0.00716471,ok,0
BBMSDppInstant,18000,4,254.993,0,7.24609,72177.8,18586120,0,0,0,0,1035,232.641,22.3381,0.0135868,ok,0
BBMSInter,18000,4,232.105,0,7.24609,17308,4430000,0,0,0,0,799,227.068,5.02976,0.00694989,ok,1
BBMSDppInstant,18000,4,256.034,0,7.24609,72177.9,18586120,0,0,0,0,1025,233.931,22.0892,0.0142046,ok,1
BBMSInter,18000,4,238.219,0,7.24609,17308.2,4430000,0,0,0,0,795,233.122,5.08984,0.00704497,ok,2
BBMSDppInstant,18000,4,256.252,0,7.24609,72177.9,18586120,0,0,0,0,1047,233.22,23.019,0.0127117,ok,2
BBMSInter,30000,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,0
BBMSDppInstant,30000,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,oom,0
