algorithm,pair_index,m,n,cells,runtime_s,frechet_dist,maxrss_before_mb,maxrss_after_mb,minor_faults,major_faults,block_input_ops,block_output_ops,voluntary_ctx_switches,involuntary_ctx_switches,user_time_s,sys_time_s,blocked_time_s,status,repeat
BBMSInter,32,2201,1118,2460718,1.3579,113857,39.6094,135.5,33683,0,0,0,0,4,1.318,0.039884,1.5737e-05,ok,0
BBMSDppInstant,32,2201,1118,2460718,0.601521,113857,39.6094,534.852,136775,0,0,0,0,3,0.421673,0.179835,1.2699e-05,ok,0
BBMSDppStepwise,32,2201,1118,2460718,0.915181,113857,39.6094,506.602,129551,0,0,0,0,2,0.766236,0.14892,2.4981e-05,ok,0
DijkstraPrims,32,2201,1118,2460718,0.0540077,113857,39.6094,39.6094,3595,0,0,0,0,0,0.045098,0.008918,-8.253e-06,ok,0
BBMSCore,32,2201,1118,2460718,7.13363,113857,39.6094,60.3672,14459,0,0,0,0,28,7.12219,0.009999,0.00144088,ok,1
BBMSInter,32,2201,1118,2460718,1.36287,113857,39.6094,135.367,33683,0,0,0,0,1,1.32282,0.04002,2.9432e-05,ok,1
BBMSDppInstant,32,2201,1118,2460718,0.609963,113857,39.6094,534.848,136775,0,0,0,0,4,0.400551,0.209362,5.0338e-05,ok,1
BBMSDppStepwise,32,2201,1118,2460718,0.923999,113857,39.6094,506.586,129551,0,0,0,0,5,0.755314,0.168629,5.64e-05,ok,1
DijkstraPrims,32,2201,1118,2460718,0.054348,113857,39.6094,39.6094,3595,0,0,0,0,0,0.054359,0,-1.1029e-05,ok,1
BBMSCore,32,2201,1118,2460718,7.15349,113857,39.6094,60.3789,14459,0,0,0,0,29,7.14258,0.01,0.000904375,ok,2
BBMSInter,32,2201,1118,2460718,1.36597,113857,39.6094,135.367,33683,0,0,0,0,1,1.33858,0.02741,-1.8212e-05,ok,2
BBMSDppInstant,32,2201,1118,2460718,0.609386,113857,39.6094,534.852,136775,0,0,0,0,2,0.450023,0.159321,4.1596e-05,ok,2
BBMSDppStepwise,32,2201,1118,2460718,0.924539,113857,39.6094,506.598,129551,0,0,0,0,1,0.754113,0.170416,9.719e-06,ok,2
DijkstraPrims,32,2201,1118,2460718,0.054414,113857,39.6094,39.6094,3595,0,0,0,0,0,0.044154,0.010269,-8.97e-06,ok,2
BBMSCore,33,2201,58,127658,0.0736607,6303.26,39.6133,39.6133,771,0,0,0,0,1,0.073651,0,9.739e-06,ok,0
BBMSInter,33,2201,58,127658,0.0379257,6303.26,39.6133,39.6133,1769,0,0,0,0,2,0.03778,0,0.000145695,ok,0
BBMSDppInstant,33,2201,58,127658,0.0210868,6303.26,39.6172,39.6172,6721,0,0,0,0,1,0.011153,0.009916,1.7802e-05,ok,0
BBMSDppStepwise,33,2201,58,127658,0.0220746,6303.26,39.6172,39.6172,6579,0,0,0,0,0,0.022083,0,-8.448e-06,ok,0
DijkstraPrims,33,2201,58,127658,0.00450513,6303.26,39.6172,39.6172,401,0,0,0,0,0,0.004513,0,-7.87e-06,ok,0
BBMSCore,33,2201,58,127658,0.0737424,6303.26,39.6172,39.6172,771,0,0,0,0,1,0.073733,0,9.375e-06,ok,1
BBMSInter,33,2201,58,127658,0.0375979,6303.26,39.6172,39.6172,1769,0,0,0,0,0,0.037606,0,-8.114e-06,ok,1
BBMSDppInstant,33,2201,58,127658,0.0212773,6303.26,39.6172,39.6172,6721,0,0,0,0,0,0.021285,0,-7.674e-06,ok,1
BBMSDppStepwise,33,2201,58,127658,0.0220261,6303.26,39.6172,39.6172,6579,0,0,0,0,1,0.0119,0.010113,1.3127e-05,ok,1
DijkstraPrims,33,2201,58,127658,0.004499,6303.26,39.6172,39.6172,401,0,0,0,0,0,0.00338,0.001126,-7e-06,ok,1
BBMSCore,33,2201,58,127658,0.0737539,6303.26,39.6172,39.6172,771,0,0,0,0,0,0.073761,0,-7.056e-06,ok,2
BBMSInter,33,2201,58,127658,0.0375343,6303.26,39.6172,39.6172,1769,0,0,0,0,1,0.037525,0,9.305e-06,ok,2
BBMSDppInstant,33,2201,58,127658,0.0218524,6303.26,39.6172,39.6172,6721,0,0,0,0,0,0.01178,0.010083,-1.0638e-05,ok,2
BBMSDppStepwise,33,2201,58,127658,0.0220367,6303.26,39.6172,39.6172,6579,0,0,0,0,0,0.011921,0.010125,-9.347e-06,ok,2
DijkstraPrims,33,2201,58,127658,0.00449414,6303.26,39.6172,39.6172,401,0,0,0,0,0,0.002251,0.002251,-7.859e-06,ok,2
BBMSCore,34,2201,1917,4219317,10.9628,9257.53,39.6211,100.625,24769,0,0,0,0,41,10.9212,0.039968,0.00156934,ok,0
BBMSInter,34,2201,1917,4219317,0.933374,9257.53,39.625,229.359,57732,0,0,0,0,2,0.873123,0.060253,-1.769e-06,ok,0
BBMSDppInstant,34,2201,1917,4219317,0.922138,9257.53,39.625,866.117,222283,0,0,0,0,2,0.654165,0.267963,9.707e-06,ok,0
BBMSDppStepwise,34,2201,1917,4219317,0.981964,9257.53,39.625,849.246,217247,0,0,0,0,5,0.701272,0.28064,5.1753e-05,ok,0
DijkstraPrims,34,2201,1917,4219317,0.0699176,9257.53,39.625,39.625,5552,0,0,0,0,1,0.059877,0.010032,8.629e-06,ok,0
BBMSCore,34,2201,1917,4219317,10.9673,9257.53,39.625,100.617,24769,0,0,0,0,48,10.9358,0.030018,0.00142129,ok,1
BBMSInter,34,2201,1917,4219317,0.934126,9257.53,39.625,229.387,57732,0,0,0,0,5,0.86371,0.070339,7.6549e-05,ok,1
BBMSDppInstant,34,2201,1917,4219317,0.922272,9257.53,39.625,866.117,222283,0,0,0,0,3,0.614516,0.307698,5.774e-05,ok,1
BBMSDppStepwise,34,2201,1917,4219317,0.988133,9257.53,39.625,849.23,217247,0,0,0,0,4,0.716582,0.27152,3.1384e-05,ok,1
DijkstraPrims,34,2201,1917,4219317,0.0701566,9257.53,39.625,39.625,5552,0,0,0,0,1,0.07015,0,6.564e-06,ok,1
BBMSCore,34,2201,1917,4219317,10.9849,9257.53,39.625,100.59,24769,0,0,0,0,41,10.9436,0.039978,0.00136395,ok,2
BBMSInter,34,2201,1917,4219317,0.930483,9257.53,39.625,229.367,57732,0,0,0,0,3,0.880383,0.050046,5.4215e-05,ok,2
BBMSDppInstant,34,2201,1917,4219317,0.933449,9257.53,39.625,866.074,222283,0,0,0,0,4,0.622145,0.311257,4.6958e-05,ok,2
BBMSDppStepwise,34,2201,1917,4219317,0.997765,9257.53,39.625,849.25,217247,0,0,0,0,4,0.715491,0.282249,2.5192e-05,ok,2
DijkstraPrims,34,2201,1917,4219317,0.0700073,9257.53,39.625,39.625,5552,0,0,0,0,1,0.059952,0.010047,8.323e-06,ok,2
BBMSCore,35,2201,249,548049,5.05777,23962.3,39.6289,39.6289,3236,0,0,0,0,20,5.04659,0.009995,0.00118529,ok,0
BBMSInter,35,2201,249,548049,0.401154,23962.3,39.6289,39.6289,7517,0,0,0,0,2,0.39108,0.010063,1.0504e-05,ok,0
BBMSDppInstant,35,2201,249,548049,0.103841,23962.3,39.6328,112.586,27980,0,0,0,0,0,0.074792,0.029061,-1.1732e-05,ok,0
BBMSDppStepwise,35,2201,249,548049,0.108475,23962.3,39.6328,111.742,27699,0,0,0,0,1,0.088481,0.019996,-1.743e-06,ok,0
DijkstraPrims,35,2201,249,548049,0.00163601,23962.3,39.6328,39.6328,168,0,0,0,0,0,0.001645,0,-8.994e-06,ok,0
BBMSCore,35,2201,249,548049,5.03164,23962.3,39.6328,39.6328,3236,0,0,0,0,17,5.0206,0.010003,0.00103832,ok,1
BBMSInter,35,2201,249,548049,0.401459,23962.3,39.6328,39.6328,7517,0,0,0,0,2,0.390105,0.011351,3.003e-06,ok,1
BBMSDppInstant,35,2201,249,548049,0.103967,23962.3,39.6328,112.602,27980,0,0,0,0,1,0.062372,0.041597,-2.02e-06,ok,1
BBMSDppStepwise,35,2201,249,548049,0.110645,23962.3,39.6328,111.727,27699,0,0,0,0,1,0.070068,0.040559,1.7727e-05,ok,1
DijkstraPrims,35,2201,249,548049,0.00164018,23962.3,39.6328,39.6328,168,0,0,0,0,0,0.001649,0,-8.817e-06,ok,1
BBMSCore,35,2201,249,548049,5.01274,23962.3,39.6328,39.6328,3236,0,0,0,0,25,5.01253,0,0.000215921,ok,2
BBMSInter,35,2201,249,548049,0.401791,23962.3,39.6328,39.6328,7517,0,0,0,0,2,0.3917,0.010078,1.3352e-05,ok,2
BBMSDppInstant,35,2201,249,548049,0.104549,23962.3,39.6328,112.586,27980,0,0,0,0,1,0.062839,0.041707,2.89e-06,ok,2
BBMSDppStepwise,35,2201,249,548049,0.108838,23962.3,39.6328,111.742,27699,0,0,0,0,1,0.088783,0.020044,1.1317e-05,ok,2
DijkstraPrims,35,2201,249,548049,0.0016369,23962.3,39.6328,39.6328,168,0,0,0,0,0,0.001645,0,-8.096e-06,ok,2
BBMSCore,36,2201,455,1001455,3.42178,10135.5,39.6367,39.6367,5893,0,0,0,0,13,3.41114,0.01001,0.000628174,ok,0
BBMSInter,36,2201,455,1001455,0.151654,10135.5,39.6367,57.5,13717,0,0,0,0,1,0.151635,0,1.872e-05,ok,0
BBMSDppInstant,36,2201,455,1001455,0.158938,10135.5,39.6367,204.797,51648,0,0,0,0,0,0.098513,0.060437,-1.2115e-05,ok,0
BBMSDppStepwise,36,2201,455,1001455,0.169792,10135.5,39.6367,203.602,51314,0,0,0,0,2,0.102239,0.067543,1.0015e-05,ok,0
DijkstraPrims,36,2201,455,1001455,0.0385133,10135.5,39.6367,39.6367,2929,0,0,0,0,0,0.018232,0.020291,-9.694e-06,ok,0
BBMSCore,36,2201,455,1001455,3.42162,10135.5,39.6367,39.6367,5893,0,0,0,0,12,3.41151,0.010011,9.9463e-05,ok,1
BBMSInter,36,2201,455,1001455,0.14994,10135.5,39.6367,57.5,13717,0,0,0,0,0,0.129655,0.020296,-1.0872e-05,ok,1
BBMSDppInstant,36,2201,455,1001455,0.166388,10135.5,39.6367,204.609,51648,0,0,0,0,1,0.103695,0.062696,-3.184e-06,ok,1
BBMSDppStepwise,36,2201,455,1001455,0.171589,10135.5,39.6367,203.586,51314,0,0,0,0,0,0.120635,0.050968,-1.3524e-05,ok,1
DijkstraPrims,36,2201,455,1001455,0.0379832,10135.5,39.6367,39.6367,2929,0,0,0,0,1,0.027892,0.010082,9.158e-06,ok,1
BBMSCore,36,2201,455,1001455,3.42238,10135.5,39.6367,39.6367,5893,0,0,0,0,14,3.40181,0.019966,0.000607692,ok,2
BBMSInter,36,2201,455,1001455,0.149786,10135.5,39.6367,57.4922,13717,0,0,0,0,1,0.149783,0,3.18e-06,ok,2
BBMSDppInstant,36,2201,455,1001455,0.1654,10135.5,39.6367,204.918,51648,0,0,0,0,2,0.076182,0.089207,1.1159e-05,ok,2
BBMSDppStepwise,36,2201,455,1001455,0.176216,10135.5,39.6367,203.586,51314,0,0,0,0,0,0.096653,0.079575,-1.1965e-05,ok,2
DijkstraPrims,36,2201,455,1001455,0.0383003,10135.5,39.6367,39.6367,2929,0,0,0,0,0,0.038312,0,-1.1689e-05,ok,2
BBMSCore,37,2201,20006,44033206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,0
BBMSInter,37,2201,20006,44033206,48.4005,1.51164e+06,39.6406,2356.23,602377,0,0,0,0,187,47.6688,0.730013,0.00167542,ok,0
BBMSDppInstant,37,2201,20006,44033206,18.8982,1.51164e+06,39.6406,8792.29,2265039,0,0,0,0,70,15.9976,2.89993,0.000669445,ok,0
BBMSDppStepwise,37,2201,20006,44033206,26.0172,1.51164e+06,39.6445,8641.28,2224885,0,0,0,0,106,23.2361,2.77982,0.00131487,ok,0
DijkstraPrims,37,2201,20006,44033206,5.7087,1.51164e+06,39.6445,804.473,251567,0,0,0,0,22,5.35847,0.350042,0.00019232,ok,0
BBMSCore,37,2201,20006,44033206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,1
BBMSInter,37,2201,20006,44033206,48.5286,1.51164e+06,39.6484,2356.29,602377,0,0,0,0,176,47.787,0.739986,0.00162289,ok,1
BBMSDppInstant,37,2201,20006,44033206,19.2232,1.51164e+06,39.6484,8792.36,2265039,0,0,0,0,72,16.3918,2.83068,0.00069388,ok,1
BBMSDppStepwise,37,2201,20006,44033206,25.9528,1.51164e+06,39.6484,8641.3,2224885,0,0,0,0,101,23.1515,2.79998,0.00134058,ok,1
DijkstraPrims,37,2201,20006,44033206,5.70768,1.51164e+06,39.6484,804.496,251567,0,0,0,0,21,5.38725,0.319972,0.000461141,ok,1
BBMSCore,37,2201,20006,44033206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,2
BBMSInter,37,2201,20006,44033206,48.3826,1.51164e+06,39.6484,2356.29,602377,0,0,0,0,169,47.6909,0.690027,0.00161447,ok,2
BBMSDppInstant,37,2201,20006,44033206,18.9149,1.51164e+06,39.6484,8792.37,2265039,0,0,0,0,74,16.0931,2.82072,0.00105177,ok,2
BBMSDppStepwise,37,2201,20006,44033206,25.9332,1.51164e+06,39.6484,8641.17,2224885,0,0,0,0,113,23.2418,2.69046,0.000946805,ok,2
DijkstraPrims,37,2201,20006,44033206,5.66758,1.51164e+06,39.6484,804.484,251567,0,0,0,0,21,5.34739,0.319971,0.000220637,ok,2
BBMSCore,38,2201,1899,4179699,21.6287,2.08571e+07,39.6523,99.7422,24537,0,0,0,0,84,21.5876,0.039971,0.00116359,ok,0
BBMSInter,38,2201,1899,4179699,2.13636,2.08571e+07,39.6523,227.25,57191,0,0,0,0,7,2.04628,0.089995,8.5865e-05,ok,0
BBMSDppInstant,38,2201,1899,4179699,1.28153,2.08571e+07,39.6523,972.52,248951,0,0,0,0,4,0.990417,0.291085,3.205e-05,ok,0
BBMSDppStepwise,38,2201,1899,4179699,1.60513,2.08571e+07,39.6523,852.59,218122,0,0,0,0,10,1.3135,0.291523,0.0001062,ok,0
DijkstraPrims,38,2201,1899,4179699,1.1565,2.08571e+07,39.6523,177.172,55630,0,0,0,0,6,1.08643,0.070003,6.397e-05,ok,0
BBMSCore,38,2201,1899,4179699,20.4079,2.08571e+07,39.6523,99.7266,24537,0,0,0,0,78,20.3852,0.019999,0.00270256,ok,1
BBMSInter,38,2201,1899,4179699,2.1355,2.08571e+07,39.6523,227.219,57191,0,0,0,0,15,2.05483,0.080331,0.000335302,ok,1
BBMSDppInstant,38,2201,1899,4179699,1.25995,2.08571e+07,39.6523,972.516,248951,0,0,0,0,3,0.989192,0.270729,2.6825e-05,ok,1
BBMSDppStepwise,38,2201,1899,4179699,1.58952,2.08571e+07,39.6523,852.59,218122,0,0,0,0,5,1.31898,0.270511,2.9633e-05,ok,1
DijkstraPrims,38,2201,1899,4179699,1.12097,2.08571e+07,39.6523,177.176,55630,0,0,0,0,2,1.02041,0.100561,-2.865e-06,ok,1
BBMSCore,38,2201,1899,4179699,20.3079,2.08571e+07,39.6523,99.7422,24537,0,0,0,0,77,20.274,0.029996,0.00392719,ok,2
BBMSInter,38,2201,1899,4179699,2.13406,2.08571e+07,39.6523,227.242,57191,0,0,0,0,10,2.06295,0.070937,0.000177414,ok,2
BBMSDppInstant,38,2201,1899,4179699,1.26905,2.08571e+07,39.6523,972.5,248951,0,0,0,0,4,1.01847,0.250563,2.0529e-05,ok,2
BBMSDppStepwise,38,2201,1899,4179699,1.5907,2.08571e+07,39.6523,852.586,218122,0,0,0,0,7,1.32996,0.260673,7.0886e-05,ok,2
DijkstraPrims,38,2201,1899,4179699,1.13383,2.08571e+07,39.6523,177.176,55630,0,0,0,0,3,1.0939,0.039917,1.7545e-05,ok,2
BBMSCore,39,2201,63,138663,0.645284,3077.91,39.6562,39.6562,836,0,0,0,0,6,0.64515,0,0.000134018,ok,0
BBMSInter,39,2201,63,138663,0.0640689,3077.91,39.6562,39.6562,1919,0,0,0,0,0,0.064078,0,-9.13e-06,ok,0
BBMSDppInstant,39,2201,63,138663,0.0291022,3077.91,39.6562,39.6562,7497,0,0,0,0,0,0.018698,0.010414,-9.802e-06,ok,0
BBMSDppStepwise,39,2201,63,138663,0.0406518,3077.91,39.6562,39.6562,7199,0,0,0,0,0,0.031143,0.009519,-1.0161e-05,ok,0
DijkstraPrims,39,2201,63,138663,0.0178366,3077.91,39.6562,39.6562,1651,0,0,0,0,1,0.017826,0,1.0634e-05,ok,0
BBMSCore,39,2201,63,138663,0.65154,3077.91,39.6562,39.6562,836,0,0,0,0,3,0.650552,0.000893,9.4678e-05,ok,1
BBMSInter,39,2201,63,138663,0.0643547,3077.91,39.6562,39.6562,1919,0,0,0,0,0,0.064364,0,-9.264e-06,ok,1
BBMSDppInstant,39,2201,63,138663,0.02917,3077.91,39.6562,39.6562,7497,0,0,0,0,0,0.02918,0,-9.965e-06,ok,1
BBMSDppStepwise,39,2201,63,138663,0.040748,3077.91,39.6562,39.6562,7199,0,0,0,0,1,0.030485,0.010265,-1.952e-06,ok,1
DijkstraPrims,39,2201,63,138663,0.0178382,3077.91,39.6562,39.6562,1651,0,0,0,0,0,0.017847,0,-8.807e-06,ok,1
BBMSCore,39,2201,63,138663,0.651599,3077.91,39.6602,39.6602,836,0,0,0,0,3,0.651572,0,2.6868e-05,ok,2
BBMSInter,39,2201,63,138663,0.0643007,3077.91,39.6602,39.6602,1919,0,0,0,0,0,0.063497,0.000815,-1.1301e-05,ok,2
BBMSDppInstant,39,2201,63,138663,0.0293535,3077.91,39.6602,39.6602,7497,0,0,0,0,0,0.019816,0.009546,-8.475e-06,ok,2
BBMSDppStepwise,39,2201,63,138663,0.0400051,3077.91,39.6602,39.6602,7199,0,0,0,0,0,0.029509,0.010507,-1.0881e-05,ok,2
DijkstraPrims,39,2201,63,138663,0.0180511,3077.91,39.6602,39.6602,1651,0,0,0,0,1,0.018055,0,-3.928e-06,ok,2
BBMSCore,40,2201,2142,4714542,49.5502,11471.9,39.6602,111.867,27677,0,0,0,0,193,49.5028,0.040652,0.00676082,ok,0
BBMSInter,40,2201,2142,4714542,1.79793,11471.9,39.6641,255.855,64509,0,0,0,0,4,1.72814,0.069786,8.201e-06,ok,0
BBMSDppInstant,40,2201,2142,4714542,0.991103,11471.9,39.6641,969.949,249048,0,0,0,0,6,0.671816,0.31921,7.7365e-05,ok,0
BBMSDppStepwise,40,2201,2142,4714542,1.09995,11471.9,39.6641,948.875,243619,0,0,0,0,4,0.761002,0.338895,5.0518e-05,ok,0
DijkstraPrims,40,2201,2142,4714542,0.162408,11471.9,39.6641,43.1484,12751,0,0,0,0,2,0.151803,0.010396,0.000208531,ok,0
BBMSCore,40,2201,2142,4714542,49.6813,11471.9,39.6641,111.879,27677,0,0,0,0,150,49.6388,0.039996,0.00243898,ok,1
BBMSInter,40,2201,2142,4714542,1.80335,11471.9,39.6641,255.879,64509,0,0,0,0,10,1.73326,0.070013,7.8027e-05,ok,1
BBMSDppInstant,40,2201,2142,4714542,0.98807,11471.9,39.6641,969.902,249048,0,0,0,0,5,0.62994,0.358087,4.3221e-05,ok,1
BBMSDppStepwise,40,2201,2142,4714542,1.07413,11471.9,39.6641,948.875,243619,0,0,0,0,2,0.784045,0.290083,2.424e-06,ok,1
DijkstraPrims,40,2201,2142,4714542,0.15907,11471.9,39.668,43.1328,12751,0,0,0,0,2,0.148592,0.010289,0.000188603,ok,1
BBMSCore,40,2201,2142,4714542,49.4085,11471.9,39.668,111.875,27677,0,0,0,0,180,49.3936,0.01,0.00493597,ok,2
BBMSInter,40,2201,2142,4714542,1.80796,11471.9,39.668,255.867,64509,0,0,0,0,5,1.7177,0.090204,5.7667e-05,ok,2
BBMSDppInstant,40,2201,2142,4714542,0.995269,11471.9,39.668,969.992,249048,0,0,0,0,6,0.664629,0.330562,7.7688e-05,ok,2
BBMSDppStepwise,40,2201,2142,4714542,1.08786,11471.9,39.668,948.879,243619,0,0,0,0,4,0.858958,0.228854,4.3885e-05,ok,2
DijkstraPrims,40,2201,2142,4714542,0.171385,11471.9,39.668,43.1406,12751,0,0,0,0,1,0.141697,0.029675,1.2666e-05,ok,2
BBMSCore,41,53,846,44838,0.023713,14173.4,39.6719,39.6719,269,0,0,0,0,0,0.023723,0,-9.995e-06,ok,0
BBMSInter,41,53,846,44838,0.00215511,14173.4,39.6719,39.6719,620,0,0,0,0,1,0.002145,0,1.0108e-05,ok,0
BBMSDppInstant,41,53,846,44838,0.00776249,14173.4,39.6719,39.6719,2499,0,0,0,0,0,0.00777,0,-7.506e-06,ok,0
BBMSDppStepwise,41,53,846,44838,0.00988353,14173.4,39.6719,39.6719,2352,0,0,0,0,1,0.009872,0,1.1529e-05,ok,0
DijkstraPrims,41,53,846,44838,0.00381373,14173.4,39.6719,39.6719,325,0,0,0,0,0,0.003823,0,-9.275e-06,ok,0
BBMSCore,41,53,846,44838,0.0236994,14173.4,39.6719,39.6719,269,0,0,0,0,0,0.023099,0.000608,-7.63e-06,ok,1
BBMSInter,41,53,846,44838,0.00215035,14173.4,39.6719,39.6719,620,0,0,0,0,0,0.002158,0,-7.653e-06,ok,1
BBMSDppInstant,41,53,846,44838,0.00787834,14173.4,39.6719,39.6719,2499,0,0,0,0,0,0.007886,0,-7.656e-06,ok,1
BBMSDppStepwise,41,53,846,44838,0.00979561,14173.4,39.6719,39.6719,2352,0,0,0,0,0,0,0.009804,-8.391e-06,ok,1
DijkstraPrims,41,53,846,44838,0.00379575,14173.4,39.6719,39.6719,325,0,0,0,0,0,0.00317,0.000634,-8.248e-06,ok,1
BBMSCore,41,53,846,44838,0.023709,14173.4,39.6719,39.6719,269,0,0,0,0,1,0.023712,0,-2.973e-06,ok,2
BBMSInter,41,53,846,44838,0.00211438,14173.4,39.6719,39.6719,620,0,0,0,0,0,0.002122,0,-7.621e-06,ok,2
BBMSDppInstant,41,53,846,44838,0.00788595,14173.4,39.6758,39.6758,2499,0,0,0,0,0,0.007896,0,-1.0051e-05,ok,2
BBMSDppStepwise,41,53,846,44838,0.00995853,14173.4,39.6758,39.6758,2352,0,0,0,0,1,0.009951,0,7.531e-06,ok,2
DijkstraPrims,41,53,846,44838,0.00378588,14173.4,39.6758,39.6758,325,0,0,0,0,0,0.003795,0,-9.119e-06,ok,2
BBMSCore,42,53,903,47859,0.0285429,13841.8,39.6758,39.6758,287,0,0,0,0,0,0.028553,0,-1.011e-05,ok,0
BBMSInter,42,53,903,47859,0.00228995,13841.8,39.6797,39.6797,661,0,0,0,0,0,0.002299,0,-9.047e-06,ok,0
BBMSDppInstant,42,53,903,47859,0.0075146,13841.8,39.6797,39.6797,2533,0,0,0,0,0,0.007523,0,-8.397e-06,ok,0
BBMSDppStepwise,42,53,903,47859,0.00824477,13841.8,39.6797,39.6797,2478,0,0,0,0,0,0,0.008253,-8.229e-06,ok,0
DijkstraPrims,42,53,903,47859,0.00615802,13841.8,39.6797,39.6797,633,0,0,0,0,0,0.006168,0,-9.984e-06,ok,0
BBMSCore,42,53,903,47859,0.0285525,13841.8,39.6797,39.6797,287,0,0,0,0,1,0.028546,0,6.48e-06,ok,1
BBMSInter,42,53,903,47859,0.00225126,13841.8,39.6797,39.6797,661,0,0,0,0,0,0,0.002259,-7.74e-06,ok,1
BBMSDppInstant,42,53,903,47859,0.00758133,13841.8,39.6797,39.6797,2533,0,0,0,0,0,0,0.007591,-9.666e-06,ok,1
BBMSDppStepwise,42,53,903,47859,0.00838741,13841.8,39.6797,39.6797,2478,0,0,0,0,0,0.008395,0,-7.586e-06,ok,1
DijkstraPrims,42,53,903,47859,0.00620891,13841.8,39.6797,39.6797,633,0,0,0,0,0,0.006219,0,-1.009e-05,ok,1
BBMSCore,42,53,903,47859,0.0285367,13841.8,39.6797,39.6797,287,0,0,0,0,0,0.028545,0,-8.33e-06,ok,2
BBMSInter,42,53,903,47859,0.00229599,13841.8,39.6797,39.6797,661,0,0,0,0,0,0.002306,0,-1.0008e-05,ok,2
BBMSDppInstant,42,53,903,47859,0.0075705,13841.8,39.6797,39.6797,2533,0,0,0,0,0,0,0.007578,-7.497e-06,ok,2
BBMSDppStepwise,42,53,903,47859,0.00874754,13841.8,39.6797,39.6797,2478,0,0,0,0,0,0,0.00876,-1.2462e-05,ok,2
DijkstraPrims,42,53,903,47859,0.00629946,13841.8,39.6797,39.6797,633,0,0,0,0,0,0.006311,0,-1.1544e-05,ok,2
BBMSCore,43,53,199,10547,0.00176186,14065.2,39.6836,39.6836,64,0,0,0,0,0,0.001773,0,-1.114e-05,ok,0
BBMSInter,43,53,199,10547,0.000525787,14065.2,39.6836,39.6836,147,0,0,0,0,0,0.000535,0,-9.213e-06,ok,0
BBMSDppInstant,43,53,199,10547,0.00184958,14065.2,39.6836,39.6836,580,0,0,0,0,0,0.001861,0,-1.1422e-05,ok,0
BBMSDppStepwise,43,53,199,10547,0.00200094,14065.2,39.6836,39.6836,552,0,0,0,0,0,0.002011,0,-1.0061e-05,ok,0
DijkstraPrims,43,53,199,10547,0.00149632,14065.2,39.6836,39.6836,141,0,0,0,0,0,0.001506,0,-9.684e-06,ok,0
BBMSCore,43,53,199,10547,0.00176825,14065.2,39.6836,39.6836,64,0,0,0,0,0,0.00178,0,-1.1754e-05,ok,1
BBMSInter,43,53,199,10547,0.000541564,14065.2,39.6836,39.6836,147,0,0,0,0,0,0.000552,0,-1.0436e-05,ok,1
BBMSDppInstant,43,53,199,10547,0.00193917,14065.2,39.6836,39.6836,580,0,0,0,0,0,0.001951,0,-1.1831e-05,ok,1
BBMSDppStepwise,43,53,199,10547,0.00220676,14065.2,39.6836,39.6836,552,0,0,0,0,0,0.002219,0,-1.2237e-05,ok,1
DijkstraPrims,43,53,199,10547,0.00150944,14065.2,39.6836,39.6836,141,0,0,0,0,0,0.00152,0,-1.0557e-05,ok,1
BBMSCore,43,53,199,10547,0.00176937,14065.2,39.6836,39.6836,64,0,0,0,0,0,0.001781,0,-1.1628e-05,ok,2
BBMSInter,43,53,199,10547,0.00053404,14065.2,39.6836,39.6836,147,0,0,0,0,0,0.000547,0,-1.296e-05,ok,2
BBMSDppInstant,43,53,199,10547,0.00200525,14065.2,39.6836,39.6836,580,0,0,0,0,0,0.002016,0,-1.0752e-05,ok,2
BBMSDppStepwise,43,53,199,10547,0.00205816,14065.2,39.6836,39.6836,552,0,0,0,0,0,0.002068,0,-9.842e-06,ok,2
DijkstraPrims,43,53,199,10547,0.00150294,14065.2,39.6914,39.6914,141,0,0,0,0,0,0.001514,0,-1.1061e-05,ok,2
BBMSCore,44,53,223,11819,0.00117478,9591.15,39.6914,39.6914,72,0,0,0,0,0,0.001186,0,-1.1218e-05,ok,0
BBMSInter,44,53,223,11819,0.000699367,9591.15,39.6953,39.6953,164,0,0,0,0,0,0.00071,0,-1.0633e-05,ok,0
BBMSDppInstant,44,53,223,11819,0.00227032,9591.15,39.6953,39.6953,680,0,0,0,0,0,0.002282,0,-1.1685e-05,ok,0
BBMSDppStepwise,44,53,223,11819,0.00237129,9591.15,39.6953,39.6953,626,0,0,0,0,0,0.002382,0,-1.0712e-05,ok,0
DijkstraPrims,44,53,223,11819,0.00161003,9591.15,39.6953,39.6953,141,0,0,0,0,0,0.001621,0,-1.0965e-05,ok,0
BBMSCore,44,53,223,11819,0.00117119,9591.15,39.6953,39.6953,72,0,0,0,0,0,0.001181,0,-9.807e-06,ok,1
BBMSInter,44,53,223,11819,0.000712633,9591.15,39.6953,39.6953,164,0,0,0,0,0,0.000724,0,-1.1367e-05,ok,1
BBMSDppInstant,44,53,223,11819,0.00231941,9591.15,39.6953,39.6953,680,0,0,0,0,0,0.002331,0,-1.1595e-05,ok,1
BBMSDppStepwise,44,53,223,11819,0.00240125,9591.15,39.6953,39.6953,626,0,0,0,0,0,0.002413,0,-1.1746e-05,ok,1
