algorithm,pair_index,m,n,cells,runtime_s,frechet_dist,maxrss_before_mb,maxrss_after_mb,minor_faults,major_faults,block_input_ops,block_output_ops,voluntary_ctx_switches,involuntary_ctx_switches,user_time_s,sys_time_s,blocked_time_s,status,repeat
BBMSCore,26,65,59,3835,0.000264305,30,41.1758,41.1758,25,0,0,0,0,0,0.000269,0,-4.695e-06,ok,2
BBMSInter,26,65,59,3835,0.000263231,30,41.1758,41.1758,55,0,0,0,0,0,0.000268,0,-4.769e-06,ok,2
BBMSDppInstant,26,65,59,3835,0.00077081,30,41.1758,41.1758,219,0,0,0,0,0,0.000776,0,-5.19e-06,ok,2
BBMSDppStepwise,26,65,59,3835,0.000883284,30,41.1758,41.1758,212,0,0,0,0,0,0.000888,0,-4.716e-06,ok,2
DijkstraPrims,26,65,59,3835,6.8354e-05,30,41.1758,41.1758,8,0,0,0,0,0,7.4e-05,0,-5.646e-06,ok,2
BBMSCore,27,65,59,3835,0.000245581,30,41.1797,41.1797,25,0,0,0,0,0,0.000252,0,-6.419e-06,ok,0
BBMSInter,27,65,59,3835,0.000256919,30,41.1797,41.1797,55,0,0,0,0,0,0.000262,0,-5.081e-06,ok,0
BBMSDppInstant,27,65,59,3835,0.000784093,30,41.1797,41.1797,219,0,0,0,0,0,0.000789,0,-4.907e-06,ok,0
BBMSDppStepwise,27,65,59,3835,0.000860366,30,41.1797,41.1797,212,0,0,0,0,0,0.000866,0,-5.634e-06,ok,0
DijkstraPrims,27,65,59,3835,0.000128377,30,41.1797,41.1797,14,0,0,0,0,0,0.000134,0,-5.623e-06,ok,0
BBMSCore,27,65,59,3835,0.000246218,30,41.1797,41.1797,25,0,0,0,0,0,0.000251,0,-4.782e-06,ok,1
BBMSInter,27,65,59,3835,0.000253302,30,41.1797,41.1797,55,0,0,0,0,0,0.000258,0,-4.698e-06,ok,1
BBMSDppInstant,27,65,59,3835,0.000779263,30,41.1797,41.1797,219,0,0,0,0,0,0.000785,0,-5.737e-06,ok,1
BBMSDppStepwise,27,65,59,3835,0.000913744,30,41.1797,41.1797,212,0,0,0,0,0,0.000919,0,-5.256e-06,ok,1
DijkstraPrims,27,65,59,3835,0.000129903,30,41.1797,41.1797,14,0,0,0,0,0,0.000135,0,-5.097e-06,ok,1
BBMSCore,27,65,59,3835,0.000242356,30,41.1797,41.1797,25,0,0,0,0,0,0.000247,0,-4.644e-06,ok,2
BBMSInter,27,65,59,3835,0.000253755,30,41.1797,41.1797,55,0,0,0,0,0,0,0.000259,-5.245e-06,ok,2
BBMSDppInstant,27,65,59,3835,0.000766405,30,41.1797,41.1797,219,0,0,0,0,0,0.000772,0,-5.595e-06,ok,2
BBMSDppStepwise,27,65,59,3835,0.000849424,30,41.1797,41.1797,212,0,0,0,0,0,0.000854,0,-4.576e-06,ok,2
DijkstraPrims,27,65,59,3835,0.000129597,30,41.1797,41.1797,14,0,0,0,0,0,0.000135,0,-5.403e-06,ok,2
BBMSCore,28,65,59,3835,0.000250564,30,41.1836,41.1836,25,0,0,0,0,0,0.000256,0,-5.436e-06,ok,0
BBMSInter,28,65,59,3835,0.000264679,30,41.1836,41.1836,55,0,0,0,0,0,0.00027,0,-5.321e-06,ok,0
BBMSDppInstant,28,65,59,3835,0.000797272,30,41.1836,41.1836,219,0,0,0,0,0,0.000802,0,-4.728e-06,ok,0
BBMSDppStepwise,28,65,59,3835,0.000850692,30,41.1836,41.1836,212,0,0,0,0,0,0.000856,0,-5.308e-06,ok,0
DijkstraPrims,28,65,59,3835,0.000103572,30,41.1875,41.1875,12,0,0,0,0,0,0.000108,0,-4.428e-06,ok,0
BBMSCore,28,65,59,3835,0.00025496,30,41.1875,41.1875,25,0,0,0,0,0,0.00026,0,-5.04e-06,ok,1
BBMSInter,28,65,59,3835,0.000259776,30,41.1875,41.1875,55,0,0,0,0,0,0.000265,0,-5.224e-06,ok,1
BBMSDppInstant,28,65,59,3835,0.000764004,30,41.1875,41.1875,219,0,0,0,0,0,0.00077,0,-5.996e-06,ok,1
BBMSDppStepwise,28,65,59,3835,0.000854712,30,41.1875,41.1875,212,0,0,0,0,0,0.00086,0,-5.288e-06,ok,1
DijkstraPrims,28,65,59,3835,9.2287e-05,30,41.1875,41.1875,12,0,0,0,0,0,9.7e-05,0,-4.713e-06,ok,1
BBMSCore,28,65,59,3835,0.000250378,30,41.1875,41.1875,25,0,0,0,0,0,0.000256,0,-5.622e-06,ok,2
BBMSInter,28,65,59,3835,0.000264878,30,41.1875,41.1875,55,0,0,0,0,0,0.00027,0,-5.122e-06,ok,2
BBMSDppInstant,28,65,59,3835,0.000766135,30,41.1875,41.1875,219,0,0,0,0,0,0.000771,0,-4.865e-06,ok,2
BBMSDppStepwise,28,65,59,3835,0.000845574,30,41.1875,41.1875,212,0,0,0,0,0,0.000851,0,-5.426e-06,ok,2
DijkstraPrims,28,65,59,3835,9.4672e-05,30,41.1875,41.1875,12,0,0,0,0,0,0,9.9e-05,-4.328e-06,ok,2
BBMSCore,29,65,59,3835,0.000246642,30,41.1914,41.1914,25,0,0,0,0,0,0,0.000252,-5.358e-06,ok,0
BBMSInter,29,65,59,3835,0.000249179,30,41.1914,41.1914,55,0,0,0,0,0,0.000254,0,-4.821e-06,ok,0
BBMSDppInstant,29,65,59,3835,0.000757476,30,41.1914,41.1914,219,0,0,0,0,0,0.000763,0,-5.524e-06,ok,0
BBMSDppStepwise,29,65,59,3835,0.00084,30,41.1914,41.1914,212,0,0,0,0,0,0,0.000845,-5e-06,ok,0
DijkstraPrims,29,65,59,3835,0.000105626,30,41.1914,41.1914,12,0,0,0,0,0,0.00011,0,-4.374e-06,ok,0
BBMSCore,29,65,59,3835,0.00024872,30,41.1914,41.1914,25,0,0,0,0,0,0.000255,0,-6.28e-06,ok,1
BBMSInter,29,65,59,3835,0.000263928,30,41.1914,41.1914,55,0,0,0,0,0,0.000269,0,-5.072e-06,ok,1
BBMSDppInstant,29,65,59,3835,0.000761812,30,41.1914,41.1914,219,0,0,0,0,0,0.000767,0,-5.188e-06,ok,1
BBMSDppStepwise,29,65,59,3835,0.0009456,30,41.1914,41.1914,212,0,0,0,0,1,0.000926,0,1.96e-05,ok,1
DijkstraPrims,29,65,59,3835,0.000107533,30,41.1953,41.1953,12,0,0,0,0,0,0.000112,0,-4.467e-06,ok,1
BBMSCore,29,65,59,3835,0.000248555,30,41.1953,41.1953,25,0,0,0,0,0,0.000253,0,-4.445e-06,ok,2
BBMSInter,29,65,59,3835,0.000257005,30,41.1953,41.1953,55,0,0,0,0,0,0.000261,0,-3.995e-06,ok,2
BBMSDppInstant,29,65,59,3835,0.000767228,30,41.1953,41.1953,219,0,0,0,0,0,0.000773,0,-5.772e-06,ok,2
BBMSDppStepwise,29,65,59,3835,0.000835957,30,41.1953,41.1953,212,0,0,0,0,0,0.000841,0,-5.043e-06,ok,2
DijkstraPrims,29,65,59,3835,0.000109277,30,41.1953,41.1953,12,0,0,0,0,0,0.000114,0,-4.723e-06,ok,2
BBMSCore,30,130,114,14820,0.00101968,30.06,41.1992,41.1992,90,0,0,0,0,0,0,0.001025,-5.322e-06,ok,0
BBMSInter,30,130,114,14820,0.000929454,30.06,41.1992,41.1992,206,0,0,0,0,0,0.000935,0,-5.546e-06,ok,0
BBMSDppInstant,30,130,114,14820,0.00299915,30.06,41.1992,41.1992,846,0,0,0,0,0,0.003005,0,-5.849e-06,ok,0
BBMSDppStepwise,30,130,114,14820,0.00317942,30.06,41.1992,41.1992,816,0,0,0,0,0,0.003184,0,-4.584e-06,ok,0
DijkstraPrims,30,130,114,14820,0.000508669,30.06,41.1992,41.1992,52,0,0,0,0,0,0.000513,0,-4.331e-06,ok,0
BBMSCore,30,130,114,14820,0.00101928,30.06,41.2031,41.2031,90,0,0,0,0,0,0.001025,0,-5.718e-06,ok,1
BBMSInter,30,130,114,14820,0.000925471,30.06,41.2031,41.2031,206,0,0,0,0,0,0.00093,0,-4.529e-06,ok,1
BBMSDppInstant,30,130,114,14820,0.00292175,30.06,41.2031,41.2031,846,0,0,0,0,0,0.002928,0,-6.248e-06,ok,1
BBMSDppStepwise,30,130,114,14820,0.00316493,30.06,41.2031,41.2031,816,0,0,0,0,0,0.00317,0,-5.068e-06,ok,1
DijkstraPrims,30,130,114,14820,0.000513349,30.06,41.2031,41.2031,52,0,0,0,0,0,0.000519,0,-5.651e-06,ok,1
BBMSCore,30,130,114,14820,0.0010125,30.06,41.2031,41.2031,90,0,0,0,0,0,0.001017,0,-4.502e-06,ok,2
BBMSInter,30,130,114,14820,0.000926516,30.06,41.2031,41.2031,206,0,0,0,0,0,0.000932,0,-5.484e-06,ok,2
BBMSDppInstant,30,130,114,14820,0.00314919,30.06,41.2031,41.2031,846,0,0,0,0,0,0,0.003154,-4.807e-06,ok,2
BBMSDppStepwise,30,130,114,14820,0.00320665,30.06,41.2031,41.2031,816,0,0,0,0,0,0.003212,0,-5.349e-06,ok,2
DijkstraPrims,30,130,114,14820,0.000528325,30.06,41.2031,41.2031,52,0,0,0,0,0,0.000535,0,-6.675e-06,ok,2
BBMSCore,31,130,114,14820,0.00105767,30,41.207,41.207,90,0,0,0,0,0,0,0.001065,-7.33e-06,ok,0
BBMSInter,31,130,114,14820,0.000959866,30,41.207,41.207,206,0,0,0,0,0,0.000966,0,-6.134e-06,ok,0
BBMSDppInstant,31,130,114,14820,0.00297742,30,41.207,41.207,846,0,0,0,0,0,0.002983,0,-5.585e-06,ok,0
BBMSDppStepwise,31,130,114,14820,0.00332252,30,41.207,41.207,816,0,0,0,0,1,0,0.003277,4.5525e-05,ok,0
DijkstraPrims,31,130,114,14820,0.000175958,30,41.207,41.207,20,0,0,0,0,0,0.000181,0,-5.042e-06,ok,0
BBMSCore,31,130,114,14820,0.00105556,30,41.207,41.207,90,0,0,0,0,0,0.001061,0,-5.441e-06,ok,1
BBMSInter,31,130,114,14820,0.000949064,30,41.207,41.207,206,0,0,0,0,0,0.000954,0,-4.936e-06,ok,1
BBMSDppInstant,31,130,114,14820,0.0029947,30,41.207,41.207,846,0,0,0,0,0,0.003,0,-5.298e-06,ok,1
BBMSDppStepwise,31,130,114,14820,0.0032143,30,41.207,41.207,816,0,0,0,0,0,0,0.00322,-5.697e-06,ok,1
DijkstraPrims,31,130,114,14820,0.000173118,30,41.207,41.207,20,0,0,0,0,0,0.000178,0,-4.882e-06,ok,1
BBMSCore,31,130,114,14820,0.00104805,30,41.207,41.207,90,0,0,0,0,0,0,0.001052,-3.947e-06,ok,2
BBMSInter,31,130,114,14820,0.000958986,30,41.207,41.207,206,0,0,0,0,0,0.000964,0,-5.014e-06,ok,2
BBMSDppInstant,31,130,114,14820,0.00295565,30,41.207,41.207,846,0,0,0,0,0,0,0.00296,-4.354e-06,ok,2
BBMSDppStepwise,31,130,114,14820,0.00320754,30,41.207,41.207,816,0,0,0,0,0,0.003213,0,-5.465e-06,ok,2
DijkstraPrims,31,130,114,14820,0.000171419,30,41.207,41.207,20,0,0,0,0,0,0.000177,0,-5.581e-06,ok,2
BBMSCore,32,130,114,14820,0.00106711,30.06,41.2109,41.2109,90,0,0,0,0,0,0.001073,0,-5.885e-06,ok,0
BBMSInter,32,130,114,14820,0.000985096,30.06,41.2109,41.2109,206,0,0,0,0,0,0.000992,0,-6.904e-06,ok,0
BBMSDppInstant,32,130,114,14820,0.00325437,30.06,41.2109,41.2109,846,0,0,0,0,0,0,0.00326,-5.626e-06,ok,0
BBMSDppStepwise,32,130,114,14820,0.00325871,30.06,41.2109,41.2109,815,0,0,0,0,0,0.003265,0,-6.287e-06,ok,0
DijkstraPrims,32,130,114,14820,0.000446037,30.06,41.2109,41.2109,46,0,0,0,0,0,0.000451,0,-4.963e-06,ok,0
BBMSCore,32,130,114,14820,0.00106758,30.06,41.2109,41.2109,90,0,0,0,0,0,0.001073,0,-5.425e-06,ok,1
BBMSInter,32,130,114,14820,0.000964403,30.06,41.2109,41.2109,206,0,0,0,0,0,0.00097,0,-5.597e-06,ok,1
BBMSDppInstant,32,130,114,14820,0.00299867,30.06,41.2148,41.2148,846,0,0,0,0,0,0.003004,0,-5.327e-06,ok,1
BBMSDppStepwise,32,130,114,14820,0.00322989,30.06,41.2148,41.2148,815,0,0,0,0,0,0.003235,0,-5.105e-06,ok,1
DijkstraPrims,32,130,114,14820,0.000453291,30.06,41.2148,41.2148,46,0,0,0,0,0,0.000458,0,-4.709e-06,ok,1
BBMSCore,32,130,114,14820,0.00106985,30.06,41.2148,41.2148,90,0,0,0,0,0,0,0.001075,-5.145e-06,ok,2
BBMSInter,32,130,114,14820,0.000996406,30.06,41.2148,41.2148,206,0,0,0,0,0,0.001003,0,-6.594e-06,ok,2
BBMSDppInstant,32,130,114,14820,0.00298216,30.06,41.2148,41.2148,846,0,0,0,0,0,0.002987,0,-4.836e-06,ok,2
BBMSDppStepwise,32,130,114,14820,0.00325514,30.06,41.2148,41.2148,815,0,0,0,0,0,0.003261,0,-5.865e-06,ok,2
DijkstraPrims,32,130,114,14820,0.000450177,30.06,41.2188,41.2188,46,0,0,0,0,0,0.000455,0,-4.823e-06,ok,2
BBMSCore,33,130,114,14820,0.00105911,30.06,41.2188,41.2188,90,0,0,0,0,0,0.001065,0,-5.889e-06,ok,0
BBMSInter,33,130,114,14820,0.000945951,30.06,41.2227,41.2227,206,0,0,0,0,0,0.000952,0,-6.049e-06,ok,0
BBMSDppInstant,33,130,114,14820,0.00304599,30.06,41.2227,41.2227,846,0,0,0,0,0,0.003052,0,-6.007e-06,ok,0
BBMSDppStepwise,33,130,114,14820,0.00328683,30.06,41.2227,41.2227,814,0,0,0,0,0,0.003292,0,-5.168e-06,ok,0
DijkstraPrims,33,130,114,14820,0.000422685,30.06,41.2227,41.2227,45,0,0,0,0,0,0.000428,0,-5.315e-06,ok,0
BBMSCore,33,130,114,14820,0.00105177,30.06,41.2227,41.2227,90,0,0,0,0,0,0.001057,0,-5.231e-06,ok,1
BBMSInter,33,130,114,14820,0.00096198,30.06,41.2227,41.2227,206,0,0,0,0,0,0.000967,0,-5.02e-06,ok,1
BBMSDppInstant,33,130,114,14820,0.00308607,30.06,41.2227,41.2227,846,0,0,0,0,1,0.003023,0,6.307e-05,ok,1
BBMSDppStepwise,33,130,114,14820,0.00318964,30.06,41.2227,41.2227,814,0,0,0,0,0,0.003195,0,-5.362e-06,ok,1
DijkstraPrims,33,130,114,14820,0.000425467,30.06,41.2227,41.2227,45,0,0,0,0,0,0.00043,0,-4.533e-06,ok,1
BBMSCore,33,130,114,14820,0.00106131,30.06,41.2227,41.2227,90,0,0,0,0,0,0.001066,0,-4.695e-06,ok,2
BBMSInter,33,130,114,14820,0.000946635,30.06,41.2227,41.2227,206,0,0,0,0,0,0.000953,0,-6.365e-06,ok,2
BBMSDppInstant,33,130,114,14820,0.00294145,30.06,41.2227,41.2227,846,0,0,0,0,0,0.002947,0,-5.547e-06,ok,2
BBMSDppStepwise,33,130,114,14820,0.00339344,30.06,41.2227,41.2227,814,0,0,0,0,1,0.00339,0,3.437e-06,ok,2
DijkstraPrims,33,130,114,14820,0.000422314,30.06,41.2227,41.2227,45,0,0,0,0,0,0.000427,0,-4.686e-06,ok,2
BBMSCore,34,130,114,14820,0.00106681,30,41.2266,41.2266,90,0,0,0,0,0,0.001073,0,-6.186e-06,ok,0
BBMSInter,34,130,114,14820,0.00111542,30,41.2266,41.2266,206,0,0,0,0,1,0,0.001018,9.7416e-05,ok,0
BBMSDppInstant,34,130,114,14820,0.00297846,30,41.2266,41.2266,847,0,0,0,0,0,0.002985,0,-6.538e-06,ok,0
BBMSDppStepwise,34,130,114,14820,0.00321164,30,41.2266,41.2266,814,0,0,0,0,0,0.003217,0,-5.361e-06,ok,0
DijkstraPrims,34,130,114,14820,8.9155e-05,30,41.2266,41.2266,13,0,0,0,0,0,9.4e-05,0,-4.845e-06,ok,0
BBMSCore,34,130,114,14820,0.00108139,30,41.2266,41.2266,90,0,0,0,0,0,0.001086,0,-4.613e-06,ok,1
BBMSInter,34,130,114,14820,0.000971432,30,41.2266,41.2266,206,0,0,0,0,0,0.000977,0,-5.568e-06,ok,1
BBMSDppInstant,34,130,114,14820,0.00306185,30,41.2266,41.2266,847,0,0,0,0,1,0,0.003023,3.8845e-05,ok,1
BBMSDppStepwise,34,130,114,14820,0.00323071,30,41.2305,41.2305,814,0,0,0,0,0,0.003237,0,-6.29e-06,ok,1
DijkstraPrims,34,130,114,14820,9.1905e-05,30,41.2305,41.2305,13,0,0,0,0,0,0.000106,0,-1.4095e-05,ok,1
BBMSCore,34,130,114,14820,0.00108854,30,41.2305,41.2305,90,0,0,0,0,0,0.001094,0,-5.464e-06,ok,2
BBMSInter,34,130,114,14820,0.000992121,30,41.2305,41.2305,206,0,0,0,0,0,0.000997,0,-4.879e-06,ok,2
BBMSDppInstant,34,130,114,14820,0.00299461,30,41.2305,41.2305,847,0,0,0,0,0,0.003,0,-5.393e-06,ok,2
BBMSDppStepwise,34,130,114,14820,0.00322506,30,41.2305,41.2305,814,0,0,0,0,0,0.003231,0,-5.94e-06,ok,2
DijkstraPrims,34,130,114,14820,9.2343e-05,30,41.2305,41.2305,13,0,0,0,0,0,9.7e-05,0,-4.657e-06,ok,2
BBMSCore,35,130,114,14820,0.00103267,30,41.2344,41.2344,90,0,0,0,0,0,0.001039,0,-6.333e-06,ok,0
BBMSInter,35,130,114,14820,0.000988257,30,41.2344,41.2344,206,0,0,0,0,0,0,0.000995,-6.743e-06,ok,0
BBMSDppInstant,35,130,114,14820,0.00322881,30,41.2344,41.2344,845,0,0,0,0,0,0.003234,0,-5.185e-06,ok,0
BBMSDppStepwise,35,130,114,14820,0.00329903,30,41.2344,41.2344,817,0,0,0,0,0,0.003305,0,-5.968e-06,ok,0
DijkstraPrims,35,130,114,14820,0.000289304,30,41.2344,41.2344,31,0,0,0,0,0,0.000294,0,-4.696e-06,ok,0
BBMSCore,35,130,114,14820,0.00103738,30,41.2344,41.2344,90,0,0,0,0,0,0.001043,0,-5.621e-06,ok,1
BBMSInter,35,130,114,14820,0.000945963,30,41.2344,41.2344,206,0,0,0,0,0,0.000951,0,-5.037e-06,ok,1
BBMSDppInstant,35,130,114,14820,0.00315486,30,41.2344,41.2344,845,0,0,0,0,0,0.003161,0,-6.136e-06,ok,1
BBMSDppStepwise,35,130,114,14820,0.00339929,30,41.2344,41.2344,817,0,0,0,0,0,0.003405,0,-5.711e-06,ok,1
DijkstraPrims,35,130,114,14820,0.000282718,30,41.2344,41.2344,31,0,0,0,0,0,0.000288,0,-5.282e-06,ok,1
BBMSCore,35,130,114,14820,0.00103822,30,41.2344,41.2344,90,0,0,0,0,0,0.001043,0,-4.781e-06,ok,2
BBMSInter,35,130,114,14820,0.000950036,30,41.2344,41.2344,206,0,0,0,0,0,0.000956,0,-5.964e-06,ok,2
BBMSDppInstant,35,130,114,14820,0.00314676,30,41.2344,41.2344,845,0,0,0,0,1,0.003122,0,2.4759e-05,ok,2
BBMSDppStepwise,35,130,114,14820,0.00336161,30,41.2344,41.2344,817,0,0,0,0,0,0.003367,0,-5.392e-06,ok,2
DijkstraPrims,35,130,114,14820,0.000281488,30,41.2344,41.2344,31,0,0,0,0,0,0.000287,0,-5.512e-06,ok,2
BBMSCore,36,130,114,14820,0.00107033,30,41.2383,41.2383,90,0,0,0,0,0,0.001076,0,-5.674e-06,ok,0
BBMSInter,36,130,114,14820,0.000967841,30,41.2383,41.2383,206,0,0,0,0,0,0.000974,0,-6.159e-06,ok,0
BBMSDppInstant,36,130,114,14820,0.00306804,30,41.2383,41.2383,848,0,0,0,0,0,0,0.003073,-4.96e-06,ok,0
BBMSDppStepwise,36,130,114,14820,0.00349227,30,41.2383,41.2383,815,0,0,0,0,1,0.003454,0,3.8274e-05,ok,0
DijkstraPrims,36,130,114,14820,0.000135342,30,41.2422,41.2422,16,0,0,0,0,0,0.000141,0,-5.658e-06,ok,0
BBMSCore,36,130,114,14820,0.00109138,30,41.2422,41.2422,90,0,0,0,0,0,0.001096,0,-4.616e-06,ok,1
BBMSInter,36,130,114,14820,0.000983171,30,41.2422,41.2422,206,0,0,0,0,0,0.000989,0,-5.829e-06,ok,1
BBMSDppInstant,36,130,114,14820,0.00332636,30,41.2422,41.2422,848,0,0,0,0,1,0.003292,0,3.4356e-05,ok,1
BBMSDppStepwise,36,130,114,14820,0.00327012,30,41.2422,41.2422,815,0,0,0,0,0,0.003275,0,-4.88e-06,ok,1
DijkstraPrims,36,130,114,14820,0.000134955,30,41.2422,41.2422,16,0,0,0,0,0,0,0.00014,-5.045e-06,ok,1
BBMSCore,36,130,114,14820,0.00107341,30,41.2461,41.2461,90,0,0,0,0,0,0.001078,0,-4.593e-06,ok,2
BBMSInter,36,130,114,14820,0.000980231,30,41.2461,41.2461,206,0,0,0,0,0,0.000985,0,-4.769e-06,ok,2
BBMSDppInstant,36,130,114,14820,0.0030047,30,41.2461,41.2461,848,0,0,0,0,0,0.00301,0,-5.301e-06,ok,2
BBMSDppStepwise,36,130,114,14820,0.00321138,30,41.2461,41.2461,815,0,0,0,0,0,0.003217,0,-5.62e-06,ok,2
DijkstraPrims,36,130,114,14820,0.000138183,30,41.2461,41.2461,16,0,0,0,0,0,0.000143,0,-4.817e-06,ok,2
BBMSCore,37,130,114,14820,0.00111147,30,41.25,41.25,90,0,0,0,0,0,0.001118,0,-6.527e-06,ok,0
BBMSInter,37,130,114,14820,0.000985933,30,41.25,41.25,206,0,0,0,0,0,0.000992,0,-6.067e-06,ok,0
BBMSDppInstant,37,130,114,14820,0.00326748,30,41.25,41.25,847,0,0,0,0,0,0.003273,0,-5.517e-06,ok,0
BBMSDppStepwise,37,130,114,14820,0.00325275,30,41.25,41.25,817,0,0,0,0,0,0.003258,0,-5.251e-06,ok,0
DijkstraPrims,37,130,114,14820,0.000169082,30,41.25,41.25,21,0,0,0,0,0,0.000174,0,-4.918e-06,ok,0
BBMSCore,37,130,114,14820,0.00106142,30,41.25,41.25,90,0,0,0,0,0,0.001066,0,-4.578e-06,ok,1
BBMSInter,37,130,114,14820,0.000963033,30,41.25,41.25,206,0,0,0,0,0,0.000968,0,-4.967e-06,ok,1
BBMSDppInstant,37,130,114,14820,0.00299573,30,41.25,41.25,847,0,0,0,0,0,0.003002,0,-6.27e-06,ok,1
BBMSDppStepwise,37,130,114,14820,0.00349266,30,41.25,41.25,817,0,0,0,0,0,0.003498,0,-5.34e-06,ok,1
DijkstraPrims,37,130,114,14820,0.000178242,30,41.25,41.25,21,0,0,0,0,0,0.000184,0,-5.758e-06,ok,1
BBMSCore,37,130,114,14820,0.00106174,30,41.25,41.25,90,0,0,0,0,0,0,0.001068,-6.256e-06,ok,2
BBMSInter,37,130,114,14820,0.000970689,30,41.25,41.25,206,0,0,0,0,0,0.000976,0,-5.311e-06,ok,2
BBMSDppInstant,37,130,114,14820,0.0030147,30,41.25,41.25,847,0,0,0,0,0,0.00302,0,-5.298e-06,ok,2
BBMSDppStepwise,37,130,114,14820,0.00328288,30,41.25,41.25,817,0,0,0,0,0,0.003288,0,-5.124e-06,ok,2
DijkstraPrims,37,130,114,14820,0.000173268,30,41.25,41.25,21,0,0,0,0,0,0.000178,0,-4.732e-06,ok,2
BBMSCore,38,130,114,14820,0.00105377,30.06,41.2539,41.2539,90,0,0,0,0,0,0.00106,0,-6.227e-06,ok,0
BBMSInter,38,130,114,14820,0.000952725,30.06,41.2539,41.2539,206,0,0,0,0,0,0.000958,0,-5.275e-06,ok,0
BBMSDppInstant,38,130,114,14820,0.00312603,30.06,41.2539,41.2539,847,0,0,0,0,0,0.003132,0,-5.973e-06,ok,0
BBMSDppStepwise,38,130,114,14820,0.00324744,30.06,41.2539,41.2539,817,0,0,0,0,0,0.003253,0,-5.556e-06,ok,0
DijkstraPrims,38,130,114,14820,0.000479813,30.06,41.2539,41.2539,50,0,0,0,0,0,0.000485,0,-5.187e-06,ok,0
BBMSCore,38,130,114,14820,0.00105874,30.06,41.2539,41.2539,90,0,0,0,0,0,0.001064,0,-5.264e-06,ok,1
BBMSInter,38,130,114,14820,0.000974331,30.06,41.2539,41.2539,206,0,0,0,0,0,0.000979,0,-4.669e-06,ok,1
BBMSDppInstant,38,130,114,14820,0.00310295,30.06,41.2539,41.2539,847,0,0,0,0,0,0,0.003108,-5.05e-06,ok,1
BBMSDppStepwise,38,130,114,14820,0.0033075,30.06,41.2539,41.2539,817,0,0,0,0,1,0,0.003295,1.25e-05,ok,1
DijkstraPrims,38,130,114,14820,0.000498561,30.06,41.2539,41.2539,50,0,0,0,0,0,0.000504,0,-5.439e-06,ok,1
BBMSCore,38,130,114,14820,0.00105974,30.06,41.2539,41.2539,90,0,0,0,0,0,0.001065,0,-5.261e-06,ok,2
BBMSInter,38,130,114,14820,0.000968919,30.06,41.2578,41.2578,206,0,0,0,0,0,0.000975,0,-6.081e-06,ok,2
BBMSDppInstant,38,130,114,14820,0.00301691,30.06,41.2578,41.2578,847,0,0,0,0,0,0.003022,0,-5.092e-06,ok,2
BBMSDppStepwise,38,130,114,14820,0.00319646,30.06,41.2578,41.2578,817,0,0,0,0,0,0.003202,0,-5.541e-06,ok,2
DijkstraPrims,38,130,114,14820,0.000486754,30.06,41.2578,41.2578,50,0,0,0,0,0,0.000492,0,-5.246e-06,ok,2
BBMSCore,39,130,114,14820,0.00102811,30,41.2578,41.2578,90,0,0,0,0,0,0.001034,0,-5.887e-06,ok,0
BBMSInter,39,130,114,14820,0.000980384,30,41.2617,41.2617,206,0,0,0,0,0,0,0.000985,-4.616e-06,ok,0
BBMSDppInstant,39,130,114,14820,0.00311749,30,41.2617,41.2617,844,0,0,0,0,0,0.003123,0,-5.511e-06,ok,0
BBMSDppStepwise,39,130,114,14820,0.00326028,30,41.2617,41.2617,814,0,0,0,0,0,0.003266,0,-5.716e-06,ok,0
DijkstraPrims,39,130,114,14820,0.000201905,30,41.2617,41.2617,24,0,0,0,0,0,0.000207,0,-5.095e-06,ok,0
BBMSCore,39,130,114,14820,0.00102223,30,41.2617,41.2617,90,0,0,0,0,0,0,0.001028,-5.771e-06,ok,1
BBMSInter,39,130,114,14820,0.000921213,30,41.2617,41.2617,206,0,0,0,0,0,0.000927,0,-5.787e-06,ok,1
BBMSDppInstant,39,130,114,14820,0.00294955,30,41.2617,41.2617,844,0,0,0,0,0,0,0.002955,-5.451e-06,ok,1
BBMSDppStepwise,39,130,114,14820,0.00325912,30,41.2617,41.2617,814,0,0,0,0,0,0.003266,0,-6.875e-06,ok,1
DijkstraPrims,39,130,114,14820,0.000200124,30,41.2656,41.2656,24,0,0,0,0,0,0.000205,0,-4.876e-06,ok,1
BBMSCore,39,130,114,14820,0.00105081,30,41.2656,41.2656,90,0,0,0,0,0,0.001056,0,-5.186e-06,ok,2
BBMSInter,39,130,114,14820,0.000930814,30,41.2656,41.2656,206,0,0,0,0,0,0.000936,0,-5.186e-06,ok,2
BBMSDppInstant,39,130,114,14820,0.00313,30,41.2656,41.2656,844,0,0,0,0,1,0,0.003076,5.4004e-05,ok,2
BBMSDppStepwise,39,130,114,14820,0.00320106,30,41.2656,41.2656,814,0,0,0,0,0,0.003206,0,-4.936e-06,ok,2
DijkstraPrims,39,130,114,14820,0.000202231,30,41.2656,41.2656,24,0,0,0,0,0,0,0.000208,-5.769e-06,ok,2
BBMSCore,40,130,114,14820,0.00106504,30.06,41.2695,41.2695,90,0,0,0,0,0,0.001071,0,-5.955e-06,ok,0
BBMSInter,40,130,114,14820,0.000983321,30.06,41.2695,41.2695,206,0,0,0,0,0,0.000989,0,-5.679e-06,ok,0
BBMSDppInstant,40,130,114,14820,0.0031291,30.06,41.2695,41.2695,846,0,0,0,0,0,0.003135,0,-5.904e-06,ok,0
