algorithm,pair_index,m,n,cells,runtime_s,frechet_dist,maxrss_before_mb,maxrss_after_mb,minor_faults,major_faults,block_input_ops,block_output_ops,voluntary_ctx_switches,involuntary_ctx_switches,user_time_s,sys_time_s,blocked_time_s,status,repeat
BBMSCore,0,20241,8768,177473088,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,0
BBMSInter,0,20241,8768,177473088,95.5256,12239,41.7578,9482.97,2426825,0,0,0,0,409,92.5525,2.96985,0.00330519,ok,0
BBMSDppInstant,0,20241,8768,177473088,80.2249,12239,41.7617,37783.6,9761707,0,0,0,0,326,68.012,12.2092,0.00371384,ok,0
BBMSDppStepwise,0,20241,8768,177473088,136.62,12239,41.7617,35143.7,9050423,0,0,0,0,588,125.004,11.6097,0.00606489,ok,0
DijkstraPrims,0,20241,8768,177473088,4.86003,12239,41.7617,800.375,250482,0,0,0,0,23,4.5194,0.340205,0.000421301,ok,0
BBMSCore,0,20241,8768,177473088,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,1
BBMSInter,0,20241,8768,177473088,93.3533,12239,41.7617,9482.96,2426825,0,0,0,0,377,90.43,2.91979,0.00356796,ok,1
BBMSDppInstant,0,20241,8768,177473088,79.366,12239,41.7617,37783.4,9761707,0,0,0,0,318,66.9629,12.3993,0.00378636,ok,1
BBMSDppStepwise,0,20241,8768,177473088,135.758,12239,41.7617,35143.8,9050423,0,0,0,0,534,124.032,11.7195,0.0060609,ok,1
DijkstraPrims,0,20241,8768,177473088,4.85421,12239,41.7617,800.375,250482,0,0,0,0,17,4.53421,0.319828,0.000179287,ok,1
BBMSCore,0,20241,8768,177473088,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,2
BBMSInter,0,20241,8768,177473088,88.8397,12239,41.7617,9482.98,2426825,0,0,0,0,311,85.897,2.94002,0.00270262,ok,2
BBMSDppInstant,0,20241,8768,177473088,77.1938,12239,41.7617,37783.6,9761707,0,0,0,0,312,65.1105,12.0789,0.00444294,ok,2
BBMSDppStepwise,0,20241,8768,177473088,135.647,12239,41.7617,35143.7,9050423,0,0,0,0,565,124.349,11.292,0.00638949,ok,2
DijkstraPrims,0,20241,8768,177473088,4.81949,12239,41.7617,800.297,250482,0,0,0,0,23,4.5397,0.279578,0.000211735,ok,2
BBMSCore,1,20241,12609,255218769,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,0
BBMSInter,1,20241,12609,255218769,91.3445,11984.3,41.7656,13635.1,3489801,0,0,0,0,326,87.1906,4.14986,0.00398345,ok,0
BBMSDppInstant,1,20241,12609,255218769,107.662,11984.3,41.7656,54433.8,14084236,0,0,0,0,440,90.4302,17.2257,0.00596635,ok,0
BBMSDppStepwise,1,20241,12609,255218769,248.418,11984.3,41.7656,50654.8,13021227,0,0,0,0,993,232.477,15.9295,0.0113416,ok,0
DijkstraPrims,1,20241,12609,255218769,34.5803,11984.3,41.7656,6538.07,2063181,0,0,0,0,138,32.0586,2.51959,0.00206664,ok,0
BBMSCore,1,20241,12609,255218769,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,1
BBMSInter,1,20241,12609,255218769,92.6146,11984.3,41.7656,13635.2,3489801,0,0,0,0,329,88.4314,4.17989,0.00334492,ok,1
BBMSDppInstant,1,20241,12609,255218769,108.33,11984.3,41.7656,54433.8,14084236,0,0,0,0,432,90.4665,17.8586,0.00511509,ok,1
BBMSDppStepwise,1,20241,12609,255218769,247.666,11984.3,41.7656,50654.9,13021227,0,0,0,0,981,231.366,16.2894,0.0109707,ok,1
DijkstraPrims,1,20241,12609,255218769,34.5312,11984.3,41.7656,6538,2063181,0,0,0,0,139,32.0098,2.51969,0.00173587,ok,1
BBMSCore,1,20241,12609,255218769,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,2
BBMSInter,1,20241,12609,255218769,95.4819,11984.3,41.7656,13635.2,3489801,0,0,0,0,353,91.2975,4.18018,0.00424451,ok,2
BBMSDppInstant,1,20241,12609,255218769,107.847,11984.3,41.7656,54433.8,14084236,0,0,0,0,421,90.6744,17.1665,0.00588509,ok,2
BBMSDppStepwise,1,20241,12609,255218769,247.847,11984.3,41.7656,50654.7,13021227,0,0,0,0,986,231.479,16.3564,0.0113668,ok,2
DijkstraPrims,1,20241,12609,255218769,34.5178,11984.3,41.7656,6538.06,2063181,0,0,0,0,131,31.8667,2.64939,0.00169112,ok,2
BBMSCore,2,20241,6833,138306753,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,0
BBMSInter,2,20241,6833,138306753,71.1895,15406.8,41.7695,7391.25,1891326,0,0,0,0,258,68.9161,2.27098,0.00244128,ok,0
BBMSDppInstant,2,20241,6833,138306753,123.388,15406.8,41.7695,28531.8,7427368,0,0,0,0,489,113.902,9.47995,0.00599848,ok,0
BBMSDppStepwise,2,20241,6833,138306753,144.891,15406.8,41.7695,27460.3,7056151,0,0,0,0,567,136.825,8.05943,0.00720844,ok,0
DijkstraPrims,2,20241,6833,138306753,1.88602,15406.8,41.7695,414.926,128130,0,0,0,0,8,1.65673,0.229205,8.9568e-05,ok,0
BBMSCore,2,20241,6833,138306753,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,1
BBMSInter,2,20241,6833,138306753,70.6015,15406.8,41.7695,7391.22,1891326,0,0,0,0,264,68.1689,2.42994,0.00261118,ok,1
BBMSDppInstant,2,20241,6833,138306753,124.668,15406.8,41.7695,28531.8,7427368,0,0,0,0,497,115.652,9.00915,0.00683805,ok,1
BBMSDppStepwise,2,20241,6833,138306753,144.942,15406.8,41.7695,27460.4,7056151,0,0,0,0,586,136.156,8.77949,0.00653211,ok,1
DijkstraPrims,2,20241,6833,138306753,1.91896,15406.8,41.7734,414.922,128130,0,0,0,0,9,1.77848,0.140386,0.000100545,ok,1
BBMSCore,2,20241,6833,138306753,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,2
BBMSInter,2,20241,6833,138306753,70.5746,15406.8,41.7734,7391.23,1891326,0,0,0,0,244,68.2422,2.32997,0.00243078,ok,2
BBMSDppInstant,2,20241,6833,138306753,126.197,15406.8,41.7734,28531.7,7427368,0,0,0,0,523,116.99,9.1992,0.0081471,ok,2
BBMSDppStepwise,2,20241,6833,138306753,145.01,15406.8,41.7734,27460.3,7056151,0,0,0,0,572,136.594,8.40948,0.00616992,ok,2
DijkstraPrims,2,20241,6833,138306753,1.92952,15406.8,41.7773,414.922,128130,0,0,0,0,10,1.77967,0.149683,0.000164468,ok,2
BBMSCore,3,20241,16688,337781808,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,0
BBMSInter,3,20241,16688,337781808,147.144,12514,41.7773,18044.9,4618772,0,0,0,0,498,141.569,5.57002,0.00471285,ok,0
BBMSDppInstant,3,20241,16688,337781808,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,0
BBMSDppStepwise,3,20241,16688,337781808,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,0
DijkstraPrims,3,20241,16688,337781808,0.888018,12514,41.7812,162.059,51380,0,0,0,0,4,0.826826,0.061165,2.6694e-05,ok,0
BBMSCore,3,20241,16688,337781808,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,1
BBMSInter,3,20241,16688,337781808,151.35,12514,41.7812,18044.9,4618772,0,0,0,0,520,145.976,5.36983,0.00501138,ok,1
BBMSDppInstant,3,20241,16688,337781808,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,1
BBMSDppStepwise,3,20241,16688,337781808,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,1
DijkstraPrims,3,20241,16688,337781808,0.928727,12514,41.7812,162.07,51380,0,0,0,0,6,0.868722,0.059956,4.8754e-05,ok,1
BBMSCore,3,20241,16688,337781808,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,2
BBMSInter,3,20241,16688,337781808,151.206,12514,41.7812,18044.9,4618772,0,0,0,0,517,145.761,5.4401,0.00521144,ok,2
BBMSDppInstant,3,20241,16688,337781808,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,2
BBMSDppStepwise,3,20241,16688,337781808,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,2
DijkstraPrims,3,20241,16688,337781808,0.931394,12514,41.7812,162.086,51380,0,0,0,0,5,0.871626,0.05972,4.7835e-05,ok,2
BBMSCore,4,20241,53741,1087771581,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,0
BBMSInter,4,20241,53741,1087771581,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,0
BBMSDppInstant,4,20241,53741,1087771581,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,oom,0
BBMSDppStepwise,4,20241,53741,1087771581,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,oom,0
DijkstraPrims,4,20241,53741,1087771581,64.809,34445.9,41.7852,11525.1,3742149,0,0,0,0,267,60.196,4.6096,0.00339464,ok,0
BBMSCore,4,20241,53741,1087771581,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,1
BBMSInter,4,20241,53741,1087771581,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,1
BBMSDppInstant,4,20241,53741,1087771581,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,oom,1
BBMSDppStepwise,4,20241,53741,1087771581,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,oom,1
DijkstraPrims,4,20241,53741,1087771581,64.8903,34445.9,41.7852,11525,3742149,0,0,0,0,260,60.3869,4.50046,0.00285142,ok,1
BBMSCore,4,20241,53741,1087771581,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,2
BBMSInter,4,20241,53741,1087771581,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,2
BBMSDppInstant,4,20241,53741,1087771581,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,oom,2
BBMSDppStepwise,4,20241,53741,1087771581,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,oom,2
DijkstraPrims,4,20241,53741,1087771581,64.1299,34445.9,41.7852,11525.1,3742149,0,0,0,0,234,59.4668,4.66049,0.00260773,ok,2
BBMSCore,5,20241,4385,88756785,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,0
BBMSInter,5,20241,4385,88756785,57.1482,12745.9,41.7852,4745.56,1213856,0,0,0,0,210,55.6667,1.47989,0.00164453,ok,0
BBMSDppInstant,5,20241,4385,88756785,40.5638,12745.9,41.7852,18588.8,4808711,0,0,0,0,164,34.7018,5.86023,0.00177376,ok,0
BBMSDppStepwise,5,20241,4385,88756785,65.3685,12745.9,41.7852,17628,4538905,0,0,0,0,257,59.6259,5.73962,0.00299213,ok,0
DijkstraPrims,5,20241,4385,88756785,0.76424,12745.9,41.7852,162.641,47354,0,0,0,0,1,0.714589,0.049626,2.5347e-05,ok,0
BBMSCore,5,20241,4385,88756785,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,1
BBMSInter,5,20241,4385,88756785,59.1122,12745.9,41.7852,4745.58,1213856,0,0,0,0,193,57.6505,1.46,0.00178542,ok,1
BBMSDppInstant,5,20241,4385,88756785,40.6765,12745.9,41.7852,18588.7,4808711,0,0,0,0,179,34.5454,6.12911,0.00204946,ok,1
BBMSDppStepwise,5,20241,4385,88756785,65.1416,12745.9,41.7891,17628.1,4538905,0,0,0,0,256,59.8083,5.32978,0.00356439,ok,1
DijkstraPrims,5,20241,4385,88756785,0.728377,12745.9,41.7891,162.652,47354,0,0,0,0,1,0.678511,0.049844,2.1848e-05,ok,1
BBMSCore,5,20241,4385,88756785,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,2
BBMSInter,5,20241,4385,88756785,55.865,12745.9,41.7891,4745.58,1213856,0,0,0,0,213,54.5428,1.31984,0.00228265,ok,2
BBMSDppInstant,5,20241,4385,88756785,40.329,12745.9,41.7891,18588.7,4808711,0,0,0,0,156,34.0579,6.26957,0.00158672,ok,2
BBMSDppStepwise,5,20241,4385,88756785,65.0625,12745.9,41.7891,17628.2,4538905,0,0,0,0,264,59.49,5.56909,0.00340323,ok,2
DijkstraPrims,5,20241,4385,88756785,0.721627,12745.9,41.7891,162.629,47354,0,0,0,0,2,0.671554,0.050073,4.94e-07,ok,2
BBMSCore,6,20241,14488,293251608,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,0
BBMSInter,6,20241,14488,293251608,98.5689,15387.1,41.7891,15667.1,4009933,0,0,0,0,339,93.6261,4.93931,0.00348347,ok,0
BBMSDppInstant,6,20241,14488,293251608,168.425,15387.1,41.793,61032.1,15765010,0,0,0,0,659,148.638,19.779,0.0084202,ok,0
BBMSDppStepwise,6,20241,14488,293251608,254.026,15387.1,41.793,58216.7,14956882,0,0,0,0,1002,235.763,18.2487,0.0136468,ok,0
DijkstraPrims,6,20241,14488,293251608,3.40606,15387.1,41.7969,783.039,245832,0,0,0,0,11,3.03597,0.369936,0.00016147,ok,0
BBMSCore,6,20241,14488,293251608,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,1
BBMSInter,6,20241,14488,293251608,104.21,15387.1,41.7969,15667.2,4009933,0,0,0,0,366,99.5855,4.6196,0.00449761,ok,1
BBMSDppInstant,6,20241,14488,293251608,169.326,15387.1,41.7969,61032.1,15765010,0,0,0,0,687,148.898,20.4189,0.00875275,ok,1
BBMSDppStepwise,6,20241,14488,293251608,254.122,15387.1,41.7969,58216.6,14956882,0,0,0,0,1024,235.749,18.3587,0.0139487,ok,1
DijkstraPrims,6,20241,14488,293251608,3.42529,15387.1,41.7969,782.992,245832,0,0,0,0,12,3.14451,0.280677,0.000104765,ok,1
BBMSCore,6,20241,14488,293251608,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,2
BBMSInter,6,20241,14488,293251608,100.666,15387.1,41.7969,15667.1,4009933,0,0,0,0,339,95.9419,4.72025,0.00358537,ok,2
BBMSDppInstant,6,20241,14488,293251608,168.267,15387.1,41.7969,61032,15765010,0,0,0,0,673,148.589,19.6691,0.00874262,ok,2
BBMSDppStepwise,6,20241,14488,293251608,254.644,15387.1,41.7969,58216.7,14956882,0,0,0,0,1009,236.091,18.5395,0.0140103,ok,2
DijkstraPrims,6,20241,14488,293251608,3.46101,15387.1,41.7969,782.938,245832,0,0,0,0,13,3.14079,0.320069,0.000158463,ok,2
BBMSCore,7,20241,1227,24835707,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,0
BBMSInter,7,20241,1227,24835707,37.6959,12215.1,41.8008,1331.77,339899,0,0,0,0,125,37.2747,0.419956,0.0012547,ok,0
BBMSDppInstant,7,20241,1227,24835707,6.98264,12215.1,41.8008,5333.34,1374897,0,0,0,0,23,5.26164,1.7208,0.000201253,ok,0
BBMSDppStepwise,7,20241,1227,24835707,10.607,12215.1,41.8008,4917.68,1264542,0,0,0,0,48,8.89692,1.70958,0.000488706,ok,0
DijkstraPrims,7,20241,1227,24835707,0.595855,12215.1,41.8008,109.273,32283,0,0,0,0,2,0.58575,0.010093,1.1853e-05,ok,0
BBMSCore,7,20241,1227,24835707,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,1
BBMSInter,7,20241,1227,24835707,37.4473,12215.1,41.8008,1331.71,339899,0,0,0,0,121,37.0659,0.37997,0.00134719,ok,1
BBMSDppInstant,7,20241,1227,24835707,6.94453,12215.1,41.8008,5333.28,1374897,0,0,0,0,28,5.19558,1.74866,0.000298587,ok,1
BBMSDppStepwise,7,20241,1227,24835707,10.5256,12215.1,41.8008,4917.72,1264542,0,0,0,0,41,8.99561,1.52941,0.00056519,ok,1
DijkstraPrims,7,20241,1227,24835707,0.571038,12215.1,41.8008,109.266,32283,0,0,0,0,0,0.53088,0.040176,-1.8391e-05,ok,1
BBMSCore,7,20241,1227,24835707,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,2
BBMSInter,7,20241,1227,24835707,37.7553,12215.1,41.8008,1331.82,339899,0,0,0,0,134,37.3634,0.390009,0.00186993,ok,2
BBMSDppInstant,7,20241,1227,24835707,6.88264,12215.1,41.8008,5333.29,1374897,0,0,0,0,25,5.14406,1.73828,0.000306998,ok,2
BBMSDppStepwise,7,20241,1227,24835707,10.4649,12215.1,41.8008,4917.74,1264542,0,0,0,0,35,8.98371,1.48065,0.000513825,ok,2
DijkstraPrims,7,20241,1227,24835707,0.558834,12215.1,41.8008,109.277,32283,0,0,0,0,1,0.507342,0.051499,-7.402e-06,ok,2
BBMSCore,8,8768,12609,110555712,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,0
BBMSInter,8,8768,12609,110555712,57.9988,20408.8,41.8047,5909.72,1511849,0,0,0,0,207,56.1968,1.79986,0.00222831,ok,0
BBMSDppInstant,8,8768,12609,110555712,46.7126,20408.8,41.8047,23157.9,5989755,0,0,0,0,176,39.2306,7.48004,0.00195216,ok,0
BBMSDppStepwise,8,8768,12609,110555712,100.294,20408.8,41.8047,21830.5,5614728,0,0,0,0,411,93.4603,6.82927,0.00467817,ok,0
DijkstraPrims,8,8768,12609,110555712,5.98622,20408.8,41.8047,938.613,285655,0,0,0,0,27,5.6256,0.360295,0.000326012,ok,0
BBMSCore,8,8768,12609,110555712,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,1
BBMSInter,8,8768,12609,110555712,61.6051,20408.8,41.8047,5909.77,1511849,0,0,0,0,260,59.8024,1.80004,0.00267311,ok,1
BBMSDppInstant,8,8768,12609,110555712,48.5867,20408.8,41.8086,23158,5989755,0,0,0,0,206,41.2035,7.38058,0.00259917,ok,1
BBMSDppStepwise,8,8768,12609,110555712,101.014,20408.8,41.8086,21830.6,5614728,0,0,0,0,416,94.1092,6.89995,0.00455396,ok,1
DijkstraPrims,8,8768,12609,110555712,6.12252,20408.8,41.8086,938.629,285655,0,0,0,0,24,5.72279,0.399467,0.000269267,ok,1
BBMSCore,8,8768,12609,110555712,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,2
BBMSInter,8,8768,12609,110555712,68.6995,20408.8,41.8086,5909.77,1511849,0,0,0,0,285,66.867,1.82989,0.0026767,ok,2
BBMSDppInstant,8,8768,12609,110555712,49.1236,20408.8,41.8086,23158.1,5989755,0,0,0,0,210,41.2626,7.85854,0.00242786,ok,2
BBMSDppStepwise,8,8768,12609,110555712,101.417,20408.8,41.8086,21830.6,5614728,0,0,0,0,399,94.0828,7.32946,0.00463858,ok,2
DijkstraPrims,8,8768,12609,110555712,6.08981,20408.8,41.8086,938.613,285655,0,0,0,0,25,5.70956,0.379941,0.000309218,ok,2
BBMSCore,9,8768,6833,59911744,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,0
BBMSInter,9,8768,6833,59911744,20.4266,7478.53,41.8086,3204.7,819231,0,0,0,0,89,19.3758,1.05003,0.000840641,ok,0
BBMSDppInstant,9,8768,6833,59911744,66.3973,7478.53,41.8125,12552.1,3297741,0,0,0,0,267,62.1642,4.22997,0.00317797,ok,0
BBMSDppStepwise,9,8768,6833,59911744,75.7485,7478.53,41.8125,11856.8,3047764,0,0,0,0,316,71.9761,3.7696,0.002822,ok,0
DijkstraPrims,9,8768,6833,59911744,8.81687,7478.53,41.8125,1729.53,536185,0,0,0,0,38,8.21635,0.600155,0.000367575,ok,0
BBMSCore,9,8768,6833,59911744,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,1
BBMSInter,9,8768,6833,59911744,20.3552,7478.53,41.8125,3204.7,819231,0,0,0,0,90,19.3443,1.00999,0.000856657,ok,1
BBMSDppInstant,9,8768,6833,59911744,66.6511,7478.53,41.8125,12552.2,3297741,0,0,0,0,265,62.3888,4.25961,0.00269119,ok,1
BBMSDppStepwise,9,8768,6833,59911744,75.9702,7478.53,41.8125,11856.7,3047764,0,0,0,0,325,72.1466,3.81956,0.00412214,ok,1
DijkstraPrims,9,8768,6833,59911744,8.84675,7478.53,41.8164,1729.55,536185,0,0,0,0,33,8.21613,0.630098,0.000519809,ok,1
BBMSCore,9,8768,6833,59911744,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,2
BBMSInter,9,8768,6833,59911744,20.3307,7478.53,41.8164,3204.7,819231,0,0,0,0,95,19.2994,1.03011,0.00113907,ok,2
BBMSDppInstant,9,8768,6833,59911744,62.4512,7478.53,41.8164,12552.1,3297741,0,0,0,0,264,58.4485,4.00025,0.00244789,ok,2
BBMSDppStepwise,9,8768,6833,59911744,75.8763,7478.53,41.8164,11856.7,3047764,0,0,0,0,306,71.9631,3.90991,0.00333615,ok,2
DijkstraPrims,9,8768,6833,59911744,8.78251,7478.53,41.8164,1729.39,536185,0,0,0,0,31,8.07227,0.70983,0.000404685,ok,2
BBMSCore,10,8768,16688,146320384,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,0
BBMSInter,10,8768,16688,146320384,47.9925,20637.2,41.8203,7819.8,2000871,0,0,0,0,178,45.5612,2.42979,0.00155458,ok,0
BBMSDppInstant,10,8768,16688,146320384,144.14,20637.2,41.8203,30257.5,7951950,0,0,0,0,594,134.224,9.90953,0.00647408,ok,0
BBMSDppStepwise,10,8768,16688,146320384,240.392,20637.2,41.8203,28850,7411720,0,0,0,0,988,231.162,9.21948,0.0102926,ok,0
DijkstraPrims,10,8768,16688,146320384,0.230368,20637.2,41.8203,55.3164,15654,0,0,0,0,2,0.190588,0.039763,1.6723e-05,ok,0
BBMSCore,10,8768,16688,146320384,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,1
BBMSInter,10,8768,16688,146320384,48.2593,20637.2,41.8203,7819.81,2000871,0,0,0,0,197,45.7477,2.51016,0.00148836,ok,1
BBMSDppInstant,10,8768,16688,146320384,142.864,20637.2,41.8203,30257.5,7951950,0,0,0,0,586,132.708,10.1498,0.00694572,ok,1
BBMSDppStepwise,10,8768,16688,146320384,240.386,20637.2,41.8203,28850.1,7411720,0,0,0,0,991,231.067,9.30959,0.0091547,ok,1
DijkstraPrims,10,8768,16688,146320384,0.221872,20637.2,41.8203,55.2383,15654,0,0,0,0,3,0.191266,0.030595,1.1458e-05,ok,1
BBMSCore,10,8768,16688,146320384,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,2
BBMSInter,10,8768,16688,146320384,48.935,20637.2,41.8203,7819.84,2000871,0,0,0,0,194,46.5633,2.3699,0.00183336,ok,2
BBMSDppInstant,10,8768,16688,146320384,146.801,20637.2,41.8203,30257.7,7951950,0,0,0,0,596,136.913,9.87993,0.00717832,ok,2
BBMSDppStepwise,10,8768,16688,146320384,240.401,20637.2,41.8203,28850.1,7411720,0,0,0,0,1001,231.401,8.98989,0.00964307,ok,2
DijkstraPrims,10,8768,16688,146320384,0.231785,20637.2,41.8203,55.3047,15654,0,0,0,0,2,0.181907,0.049872,6.223e-06,ok,2
BBMSCore,11,8768,53741,471201088,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,0
BBMSInter,11,8768,53741,471201088,199.89,36472.8,41.8242,25171.4,6443161,0,0,0,0,823,192.333,7.5497,0.0077133,ok,0
BBMSDppInstant,11,8768,53741,471201088,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,0
BBMSDppStepwise,11,8768,53741,471201088,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,0
DijkstraPrims,11,8768,53741,471201088,27.8602,36472.8,41.8242,5618.46,1827564,0,0,0,0,133,25.5286,2.33026,0.00137233,ok,0
BBMSCore,11,8768,53741,471201088,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,1
BBMSInter,11,8768,53741,471201088,193.589,36472.8,41.8281,25171.6,6443161,0,0,0,0,682,185.982,7.59966,0.00689209,ok,1
BBMSDppInstant,11,8768,53741,471201088,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,1
BBMSDppStepwise,11,8768,53741,471201088,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,1
DijkstraPrims,11,8768,53741,471201088,27.8958,36472.8,41.8281,5618.39,1827564,0,0,0,0,116,25.4442,2.45018,0.00143229,ok,1
BBMSCore,11,8768,53741,471201088,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,2
BBMSInter,11,8768,53741,471201088,196.216,36472.8,41.8281,25171.5,6443161,0,0,0,0,697,188.44,7.76995,0.00609808,ok,2
BBMSDppInstant,11,8768,53741,471201088,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,2
BBMSDppStepwise,11,8768,53741,471201088,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,2
DijkstraPrims,11,8768,53741,471201088,28.0489,36472.8,41.8281,5618.43,1827564,0,0,0,0,110,25.6873,2.36013,0.00154266,ok,2
BBMSCore,12,8768,4385,38447680,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,0
BBMSInter,12,8768,4385,38447680,32.2857,20629.8,41.8281,2058.46,525769,0,0,0,0,129,31.5648,0.719975,0.000899787,ok,0
BBMSDppInstant,12,8768,4385,38447680,20.3584,20629.8,41.8281,8005.24,2090087,0,0,0,0,77,17.6174,2.74021,0.000719894,ok,0
BBMSDppStepwise,12,8768,4385,38447680,33.8778,20629.8,41.8281,7607.21,1959877,0,0,0,0,147,31.5162,2.36003,0.0015342,ok,0
DijkstraPrims,12,8768,4385,38447680,0.0855846,20629.8,41.8281,41.8281,7175,0,0,0,0,0,0.085597,0,-1.2406e-05,ok,0
BBMSCore,12,8768,4385,38447680,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,1
BBMSInter,12,8768,4385,38447680,31.384,20629.8,41.8281,2058.31,525769,0,0,0,0,130,30.7227,0.659924,0.00130959,ok,1
BBMSDppInstant,12,8768,4385,38447680,20.812,20629.8,41.832,8005.18,2090087,0,0,0,0,89,18.0416,2.76934,0.00104777,ok,1
BBMSDppStepwise,12,8768,4385,38447680,33.8855,20629.8,41.832,7607.13,1959877,0,0,0,0,130,31.4743,2.40989,0.00124706,ok,1
DijkstraPrims,12,8768,4385,38447680,0.0837567,20629.8,41.832,41.832,7175,0,0,0,0,0,0.073591,0.010179,-1.3291e-05,ok,1
BBMSCore,12,8768,4385,38447680,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,2
BBMSInter,12,8768,4385,38447680,32.2197,20629.8,41.832,2058.46,525769,0,0,0,0,140,31.5684,0.650047,0.00127909,ok,2
BBMSDppInstant,12,8768,4385,38447680,20.599,20629.8,41.832,8005.25,2090087,0,0,0,0,77,18.1278,2.47023,0.00101119,ok,2
