algorithm,N,sample,runtime_s,frechet_dist,maxrss_before_mb,maxrss_after_mb,minor_faults,major_faults,block_input_ops,block_output_ops,voluntary_ctx_switches,involuntary_ctx_switches,user_time_s,sys_time_s,blocked_time_s,status,repeat
DijkstraPrims,6500,1,18.4242,994.136,6.91016,1808.53,622224,0,0,0,0,76,17.6327,0.78986,0.00160517,ok,2
BBMSCore,6500,2,70.4518,1001.58,6.91406,971.125,247707,0,0,0,0,249,70.1365,0.313142,0.00220701,ok,0
BBMSInter,6500,2,14.7037,1001.58,6.91406,2260.47,577785,0,0,0,0,48,13.9828,0.720181,0.000776842,ok,0
BBMSDppInstant,6500,2,18.1968,1001.58,6.91406,9400.11,2419316,0,0,0,0,71,15.0566,3.13936,0.000863939,ok,0
BBMSDppStepwise,6500,2,17.0146,1001.58,6.91797,9021.58,2322221,0,0,0,0,65,14.2431,2.77069,0.000849424,ok,0
DijkstraPrims,6500,2,18.6226,1001.58,6.91797,1808.99,622328,0,0,0,0,73,17.8411,0.780068,0.00142747,ok,0
BBMSCore,6500,2,70.3818,1001.58,6.91797,970.992,247707,0,0,0,0,281,70.0488,0.329996,0.00298063,ok,1
BBMSInter,6500,2,14.7152,1001.58,6.91797,2260.5,577785,0,0,0,0,62,13.9449,0.769742,0.000603302,ok,1
BBMSDppInstant,6500,2,18.164,1001.58,6.91797,9400.08,2419316,0,0,0,0,67,15.3143,2.84904,0.000658149,ok,1
BBMSDppStepwise,6500,2,17.0603,1001.58,6.91797,9021.44,2322221,0,0,0,0,51,14.2498,2.80978,0.000767718,ok,1
DijkstraPrims,6500,2,18.5289,1001.58,6.91797,1808.91,622328,0,0,0,0,75,17.7476,0.779912,0.00137455,ok,1
BBMSCore,6500,2,70.7014,1001.58,6.91797,971.117,247707,0,0,0,0,250,70.3894,0.309999,0.00202027,ok,2
BBMSInter,6500,2,14.6878,1001.58,6.91797,2260.49,577785,0,0,0,0,59,13.9972,0.689887,0.000703555,ok,2
BBMSDppInstant,6500,2,18.1478,1001.58,6.91797,9400.14,2419316,0,0,0,0,58,15.1875,2.95959,0.000712844,ok,2
BBMSDppStepwise,6500,2,17.0326,1001.58,6.91797,9021.54,2322221,0,0,0,0,77,14.0613,2.97035,0.000965185,ok,2
DijkstraPrims,6500,2,18.6024,1001.58,6.91797,1809.04,622328,0,0,0,0,72,17.8813,0.720076,0.00100987,ok,2
BBMSCore,6500,3,68.7785,1003.71,6.92188,971.117,247704,0,0,0,0,278,68.5224,0.249997,0.0061083,ok,0
BBMSInter,6500,3,16.321,1003.71,6.92188,2260.49,577782,0,0,0,0,67,15.5592,0.760945,0.000875886,ok,0
BBMSDppInstant,6500,3,18.1159,1003.71,6.92578,9397.39,2418678,0,0,0,0,85,15.326,2.78869,0.00111757,ok,0
BBMSDppStepwise,6500,3,16.976,1003.71,6.92578,9018.52,2321446,0,0,0,0,77,14.0348,2.94033,0.000895181,ok,0
DijkstraPrims,6500,3,18.5893,1003.71,6.92578,1807.44,621972,0,0,0,0,78,17.7967,0.789721,0.00281742,ok,0
BBMSCore,6500,3,68.6971,1003.71,6.92578,971.117,247704,0,0,0,0,269,68.3846,0.310006,0.00240542,ok,1
BBMSInter,6500,3,16.3119,1003.71,6.92578,2260.49,577782,0,0,0,0,74,15.551,0.759887,0.00101706,ok,1
BBMSDppInstant,6500,3,18.1353,1003.71,6.92578,9397.34,2418678,0,0,0,0,78,15.3942,2.74016,0.000988581,ok,1
BBMSDppStepwise,6500,3,16.9071,1003.71,6.92969,9018.51,2321446,0,0,0,0,64,14.3058,2.60045,0.00084987,ok,1
DijkstraPrims,6500,3,18.5437,1003.71,6.92969,1807.55,621972,0,0,0,0,72,17.9426,0.599979,0.00108689,ok,1
BBMSCore,6500,3,68.4249,1003.71,6.92969,971.117,247704,0,0,0,0,253,68.0919,0.331052,0.00195229,ok,2
BBMSInter,6500,3,15.7191,1003.71,6.92969,2260.36,577782,0,0,0,0,61,15.0583,0.660219,0.000521802,ok,2
BBMSDppInstant,6500,3,17.5145,1003.71,6.92969,9397.42,2418678,0,0,0,0,77,14.6237,2.89008,0.000746736,ok,2
BBMSDppStepwise,6500,3,16.9458,1003.71,6.92969,9018.51,2321446,0,0,0,0,64,14.1564,2.78865,0.000779924,ok,2
DijkstraPrims,6500,3,18.361,1003.71,6.92969,1807.58,621972,0,0,0,0,76,17.52,0.839844,0.00108901,ok,2
BBMSCore,6500,4,72.7272,999.029,6.93359,971.102,247707,0,0,0,0,258,72.4356,0.289996,0.00160265,ok,0
BBMSInter,6500,4,14.5609,999.029,6.93359,2260.5,577785,0,0,0,0,59,13.9487,0.61138,0.000819351,ok,0
BBMSDppInstant,6500,4,18.0077,999.029,6.93359,9396.67,2418344,0,0,0,0,69,15.0369,2.97004,0.000827979,ok,0
BBMSDppStepwise,6500,4,16.8693,999.029,6.93359,9021.05,2322115,0,0,0,0,62,13.9193,2.94918,0.000798634,ok,0
DijkstraPrims,6500,4,18.7899,999.029,6.93359,1812.21,623149,0,0,0,0,71,18.0394,0.749737,0.000704956,ok,0
BBMSCore,6500,4,72.8205,999.029,6.93359,971.121,247707,0,0,0,0,281,72.5581,0.260004,0.00240163,ok,1
BBMSInter,6500,4,14.5575,999.029,6.93359,2260.51,577785,0,0,0,0,44,13.8872,0.670017,0.000342749,ok,1
BBMSDppInstant,6500,4,17.9445,999.029,6.93359,9396.67,2418344,0,0,0,0,77,15.0523,2.89093,0.00122622,ok,1
BBMSDppStepwise,6500,4,16.8878,999.029,6.93359,9021.12,2322115,0,0,0,0,62,13.9286,2.95842,0.0008245,ok,1
DijkstraPrims,6500,4,18.817,999.029,6.93359,1812.08,623149,0,0,0,0,86,18.0464,0.769972,0.000646607,ok,1
BBMSCore,6500,4,73.3176,999.029,6.93359,971.109,247707,0,0,0,0,300,73.0509,0.25998,0.0067029,ok,2
BBMSInter,6500,4,14.5356,999.029,6.93359,2260.46,577785,0,0,0,0,57,13.9144,0.620327,0.000879649,ok,2
BBMSDppInstant,6500,4,18.0226,999.029,6.9375,9396.67,2418344,0,0,0,0,65,15.2611,2.76071,0.000792965,ok,2
BBMSDppStepwise,6500,4,16.8541,999.029,6.9375,9021.02,2322115,0,0,0,0,65,14.1638,2.68942,0.000839725,ok,2
DijkstraPrims,6500,4,18.743,999.029,6.9375,1812.17,623149,0,0,0,0,86,17.8725,0.869781,0.000715278,ok,2
BBMSCore,11000,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,0
BBMSInter,11000,0,57.4299,990.746,6.94141,6466.46,1654521,0,0,0,0,221,55.426,1.99993,0.00397007,ok,0
BBMSDppInstant,11000,0,70.9258,990.746,6.94141,26940.2,6923209,0,0,0,0,281,62.2224,8.69923,0.00421111,ok,0
BBMSDppStepwise,11000,0,53.0558,990.746,6.94141,25829,6638559,0,0,0,0,214,45.1839,7.86932,0.00254942,ok,0
DijkstraPrims,11000,0,58.0545,990.746,6.94141,5836.27,1969178,0,0,0,0,231,55.6217,2.42973,0.00307858,ok,0
BBMSInter,11000,0,57.8723,990.746,6.94141,6466.49,1654521,0,0,0,0,224,55.9103,1.96009,0.00198431,ok,1
BBMSDppInstant,11000,0,71.0691,990.746,6.94141,26940.1,6923209,0,0,0,0,313,62.7151,8.34965,0.00431277,ok,1
BBMSDppStepwise,11000,0,53.1727,990.746,6.94141,25828.9,6638559,0,0,0,0,206,45.3792,7.79022,0.00333086,ok,1
DijkstraPrims,11000,0,59.0069,990.746,6.94141,5836.21,1969178,0,0,0,0,242,56.394,2.60983,0.00311854,ok,1
BBMSInter,11000,0,58.2345,990.746,6.94141,6466.62,1654521,0,0,0,0,224,56.3834,1.84795,0.00314092,ok,2
BBMSDppInstant,11000,0,71.2495,990.746,6.94141,26940.2,6923209,0,0,0,0,306,62.8754,8.36969,0.00445469,ok,2
BBMSDppStepwise,11000,0,53.2277,990.746,6.94141,25829,6638559,0,0,0,0,192,45.3553,7.8696,0.00278924,ok,2
DijkstraPrims,11000,0,58.5933,990.746,6.94531,5836.27,1969178,0,0,0,0,241,56.2906,2.29969,0.00301969,ok,2
BBMSInter,11000,1,62.7483,1003.52,6.94922,6466.49,1654521,0,0,0,0,218,60.8162,1.92997,0.00211758,ok,0
BBMSDppInstant,11000,1,72.9678,1003.52,6.94922,26939.8,6923188,0,0,0,0,291,64.3737,8.58954,0.00458509,ok,0
BBMSDppStepwise,11000,1,53.4107,1003.52,6.94922,25831.1,6639085,0,0,0,0,217,45.2478,8.16016,0.002795,ok,0
DijkstraPrims,11000,1,57.3486,1003.52,6.94922,5832.07,1968043,0,0,0,0,248,54.7441,2.59985,0.00469389,ok,0
BBMSInter,11000,1,63.4002,1003.52,6.94922,6466.51,1654521,0,0,0,0,227,61.4577,1.94003,0.00254617,ok,1
BBMSDppInstant,11000,1,73.4506,1003.52,6.94922,26939.7,6923188,0,0,0,0,284,64.9676,8.47878,0.00421711,ok,1
BBMSDppStepwise,11000,1,53.7061,1003.52,6.95312,25831.1,6639085,0,0,0,0,199,45.7239,7.97942,0.00274731,ok,1
DijkstraPrims,11000,1,57.8064,1003.52,6.95312,5832.14,1968043,0,0,0,0,224,55.4523,2.3498,0.00424945,ok,1
BBMSInter,11000,1,62.7013,1003.52,6.95312,6466.48,1654521,0,0,0,0,239,60.7783,1.92004,0.00296201,ok,2
BBMSDppInstant,11000,1,72.7383,1003.52,6.95312,26939.9,6923188,0,0,0,0,326,64.2641,8.46962,0.00454319,ok,2
BBMSDppStepwise,11000,1,53.4571,1003.52,6.95312,25831.1,6639085,0,0,0,0,198,45.7948,7.65959,0.00275783,ok,2
DijkstraPrims,11000,1,57.7477,1003.52,6.95312,5832.15,1968043,0,0,0,0,224,55.064,2.67984,0.00385469,ok,2
BBMSInter,11000,2,61.5919,1008.22,6.95312,6466.49,1654520,0,0,0,0,237,59.5796,2.00977,0.00253564,ok,0
BBMSDppInstant,11000,2,72.3428,1008.22,6.95703,26940.2,6924265,0,0,0,0,289,64.2504,8.08925,0.0031205,ok,0
BBMSDppStepwise,11000,2,53.1089,1008.22,6.95703,25836.4,6640435,0,0,0,0,210,45.1059,7.99991,0.00309561,ok,0
DijkstraPrims,11000,2,59.1917,1008.22,6.95703,5847.16,1973805,0,0,0,0,235,56.6083,2.58009,0.00331431,ok,0
BBMSInter,11000,2,62.1112,1008.22,6.95703,6466.49,1654520,0,0,0,0,243,60.1182,1.99006,0.00293755,ok,1
BBMSDppInstant,11000,2,72.4168,1008.22,6.95703,26940.2,6924265,0,0,0,0,282,64.0728,8.33964,0.00431152,ok,1
BBMSDppStepwise,11000,2,53.2243,1008.22,6.95703,25836.3,6640435,0,0,0,0,215,45.3722,7.84925,0.00284957,ok,1
DijkstraPrims,11000,2,59.0598,1008.22,6.95703,5847.16,1973805,0,0,0,0,253,56.6055,2.44997,0.00436935,ok,1
BBMSInter,11000,2,61.9597,1008.22,6.95703,6466.5,1654520,0,0,0,0,234,60.0678,1.88973,0.00213566,ok,2
BBMSDppInstant,11000,2,72.4432,1008.22,6.95703,26940.2,6924265,0,0,0,0,284,64.2195,8.22044,0.00326852,ok,2
BBMSDppStepwise,11000,2,53.0831,1008.22,6.95703,25836.3,6640435,0,0,0,0,205,45.2999,7.78066,0.00257767,ok,2
DijkstraPrims,11000,2,59.2368,1008.22,6.95703,5847.04,1973805,0,0,0,0,210,56.5627,2.66981,0.00421882,ok,2
BBMSInter,11000,3,56.2812,1003.09,6.96094,6466.48,1654523,0,0,0,0,231,54.2992,1.97977,0.00219731,ok,0
BBMSDppInstant,11000,3,70.5285,1003.09,6.96094,26940.1,6923355,0,0,0,0,292,62.2745,8.24996,0.00398368,ok,0
BBMSDppStepwise,11000,3,52.6425,1003.09,6.96094,25831.7,6639240,0,0,0,0,226,44.8395,7.80022,0.00278599,ok,0
DijkstraPrims,11000,3,57.6374,1003.09,6.96094,5833.04,1971432,0,0,0,0,231,55.1628,2.47051,0.00408089,ok,0
BBMSInter,11000,3,56.228,1003.09,6.96094,6466.62,1654523,0,0,0,0,233,54.1857,2.03964,0.00264999,ok,1
BBMSDppInstant,11000,3,70.3931,1003.09,6.96094,26940.1,6923355,0,0,0,0,280,61.5812,8.8081,0.00376132,ok,1
BBMSDppStepwise,11000,3,52.691,1003.09,6.96094,25831.7,6639240,0,0,0,0,223,44.3581,8.32993,0.00292214,ok,1
DijkstraPrims,11000,3,58.1668,1003.09,6.96094,5832.98,1971432,0,0,0,0,209,55.6029,2.5599,0.00408319,ok,1
BBMSInter,11000,3,56.1723,1003.09,6.96484,6466.5,1654523,0,0,0,0,231,54.2288,1.94087,0.00268613,ok,2
BBMSDppInstant,11000,3,70.4262,1003.09,6.96484,26940.1,6923355,0,0,0,0,283,61.643,8.7796,0.00356358,ok,2
BBMSDppStepwise,11000,3,52.6582,1003.09,6.96484,25831.8,6639240,0,0,0,0,222,44.5952,8.06004,0.00297258,ok,2
DijkstraPrims,11000,3,57.9991,1003.09,6.96484,5832.98,1971432,0,0,0,0,242,55.4546,2.53949,0.00502592,ok,2
BBMSInter,11000,4,59.2224,1003.29,6.96875,6466.5,1654521,0,0,0,0,229,57.3195,1.90016,0.00270062,ok,0
BBMSDppInstant,11000,4,71.2512,1003.29,6.97266,26938.3,6923021,0,0,0,0,291,62.6282,8.61906,0.00385736,ok,0
BBMSDppStepwise,11000,4,53.0706,1003.29,6.97266,25828.1,6638339,0,0,0,0,211,45.0089,8.05906,0.00268116,ok,0
DijkstraPrims,11000,4,57.8178,1003.29,6.97266,5833.6,1969690,0,0,0,0,221,55.3047,2.51001,0.00310969,ok,0
BBMSInter,11000,4,59.5738,1003.29,6.97266,6466.62,1654521,0,0,0,0,224,57.5713,1.99989,0.00261822,ok,1
BBMSDppInstant,11000,4,70.5211,1003.29,6.97266,26938.4,6923021,0,0,0,0,282,62.2379,8.27913,0.00409351,ok,1
BBMSDppStepwise,11000,4,53.0749,1003.29,6.97266,25828.2,6638339,0,0,0,0,211,45.2124,7.85971,0.00280384,ok,1
DijkstraPrims,11000,4,57.6813,1003.29,6.97266,5833.59,1969690,0,0,0,0,233,55.1087,2.56975,0.00284091,ok,1
BBMSInter,11000,4,59.252,1003.29,6.97266,6466.48,1654521,0,0,0,0,221,57.2595,1.99017,0.0022477,ok,2
BBMSDppInstant,11000,4,70.4899,1003.29,6.97266,26938.2,6923021,0,0,0,0,283,62.0367,8.44894,0.00418714,ok,2
BBMSDppStepwise,11000,4,52.9781,1003.29,6.97266,25828.2,6638339,0,0,0,0,217,45.0446,7.93004,0.00346136,ok,2
DijkstraPrims,11000,4,57.7389,1003.29,6.97266,5833.77,1969690,0,0,0,0,236,55.3559,2.38082,0.00217627,ok,2
BBMSDppStepwise,18000,0,156.339,1008.76,6.97656,69153.3,17811524,0,0,0,0,609,135.331,20.9999,0.00802214,ok,0
BBMSDppStepwise,18000,0,156.059,1008.76,6.97656,69153.3,17811524,0,0,0,0,638,134.853,21.1988,0.00736964,ok,1
BBMSDppStepwise,18000,0,156.212,1008.76,6.97656,69153.3,17811524,0,0,0,0,630,135.333,20.8689,0.0103973,ok,2
BBMSDppStepwise,18000,1,156.558,993.1,6.97656,69162.4,17813821,0,0,0,0,671,135.42,21.1296,0.00834342,ok,0
BBMSDppStepwise,18000,1,157.056,993.1,6.98047,69162.3,17813821,0,0,0,0,607,136.02,21.028,0.00860335,ok,1
BBMSDppStepwise,18000,1,156.926,993.1,6.98047,69162.4,17813821,0,0,0,0,628,135.589,21.3292,0.00755395,ok,2
BBMSDppStepwise,18000,2,155.447,994.802,6.98047,69154.8,17811829,0,0,0,0,647,134.381,21.0594,0.00693086,ok,0
BBMSDppStepwise,18000,2,155.511,994.802,6.98047,69154.8,17811829,0,0,0,0,609,134.565,20.9385,0.00779222,ok,1
BBMSDppStepwise,18000,2,155.33,994.802,6.98047,69154.7,17811829,0,0,0,0,602,134.521,20.7995,0.00934485,ok,2
BBMSDppStepwise,18000,3,157.986,1001.57,6.98047,69155,17811922,0,0,0,0,642,136.988,20.9887,0.00878605,ok,0
BBMSDppStepwise,18000,3,158.051,1001.57,6.98047,69154.9,17811922,0,0,0,0,627,137.034,21.008,0.00859142,ok,1
BBMSDppStepwise,18000,3,158.063,1001.57,6.98047,69155,17811922,0,0,0,0,665,135.946,22.1093,0.00738194,ok,2
BBMSDppStepwise,18000,4,157.334,1007.11,6.98438,69166.2,17814814,0,0,0,0,617,135.878,21.4482,0.00746114,ok,0
BBMSDppStepwise,18000,4,157.375,1007.11,6.98438,69166.1,17814814,0,0,0,0,611,136.108,21.2597,0.00726246,ok,1
BBMSDppStepwise,18000,4,157.469,1007.11,6.98438,69166.2,17814814,0,0,0,0,645,136.282,21.1788,0.00793691,ok,2
BBMSDppStepwise,30000,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,oom,0
BBMSInter,18000,0,226.339,1008.76,7.25391,17308.3,4430099,0,0,0,0,766,220.942,5.38985,0.00658531,ok,0
BBMSDppInstant,18000,0,256.518,1008.76,7.25391,72200.3,18593977,0,0,0,0,1053,234.596,21.9086,0.0134996,ok,0
DijkstraPrims,18000,0,175.996,1008.76,7.25391,14130.6,4933587,0,0,0,0,712,169.759,6.22992,0.0075086,ok,0
BBMSInter,18000,0,227.969,1008.76,7.25391,17308.4,4430099,0,0,0,0,766,222.843,5.11982,0.00639109,ok,1
BBMSDppInstant,18000,0,256.776,1008.76,7.25391,72200.2,18593977,0,0,0,0,1054,234.553,22.2093,0.0134583,ok,1
DijkstraPrims,18000,0,175.353,1008.76,7.25391,14130.6,4933587,0,0,0,0,710,169.377,5.96987,0.00647801,ok,1
BBMSInter,18000,0,225.309,1008.76,7.25391,17308.4,4430099,0,0,0,0,748,220.222,5.07979,0.00674825,ok,2
BBMSDppInstant,18000,0,256.504,1008.76,7.25781,72200.2,18593977,0,0,0,0,1071,234.623,21.8692,0.0126116,ok,2
DijkstraPrims,18000,0,175.503,1008.76,7.25781,14130.6,4933587,0,0,0,0,696,169.156,6.33943,0.00745835,ok,2
BBMSInter,18000,1,256.974,993.1,7.25781,17308.5,4430097,0,0,0,0,879,251.756,5.20985,0.00767681,ok,0
BBMSDppInstant,18000,1,263.945,993.1,7.25781,72182.5,18587232,0,0,0,0,1055,242.054,21.8791,0.0120289,ok,0
DijkstraPrims,18000,1,176.883,993.1,7.25781,14144.2,4937113,0,0,0,0,710,170.836,6.03975,0.00737714,ok,0
BBMSInter,18000,1,255.746,993.1,7.26172,17308.3,4430097,0,0,0,0,886,250.488,5.24969,0.00765106,ok,1
BBMSDppInstant,18000,1,263.545,993.1,7.26172,72182.5,18587232,0,0,0,0,1067,241.424,22.1091,0.0125157,ok,1
DijkstraPrims,18000,1,176.936,993.1,7.26172,14144.4,4937113,0,0,0,0,721,170.78,6.14992,0.00684113,ok,1
BBMSInter,18000,1,256.685,993.1,7.26172,17308.4,4430097,0,0,0,0,865,251.637,5.03987,0.00778482,ok,2
BBMSDppInstant,18000,1,263.702,993.1,7.26172,72182.4,18587232,0,0,0,0,1086,241.411,22.2788,0.0127233,ok,2
DijkstraPrims,18000,1,176.644,993.1,7.26172,14144.3,4937113,0,0,0,0,718,170.647,5.98979,0.00726259,ok,2
BBMSInter,18000,2,217.138,994.802,7.26172,17308.5,4430096,0,0,0,0,734,212.042,5.08988,0.00619483,ok,0
BBMSDppInstant,18000,2,263.109,994.802,7.26562,72213.6,18598473,0,0,0,0,1054,240.706,22.3884,0.0139553,ok,0
DijkstraPrims,18000,2,176.024,994.802,7.26562,14142.2,4936561,0,0,0,0,698,170.016,6.00046,0.00723206,ok,0
BBMSInter,18000,2,217.959,994.802,7.26562,17308.4,4430096,0,0,0,0,693,212.813,5.13972,0.0057985,ok,1
BBMSDppInstant,18000,2,261.831,994.802,7.26562,72213.7,18598473,0,0,0,0,1075,239.237,22.5792,0.0151193,ok,1
DijkstraPrims,18000,2,175.481,994.802,7.26562,14142.2,4936561,0,0,0,0,702,169.058,6.40937,0.0134941,ok,1
BBMSInter,18000,2,220.235,994.802,7.26562,17308.4,4430096,0,0,0,0,752,215.188,5.03982,0.00707951,ok,2
BBMSDppInstant,18000,2,262.267,994.802,7.26562,72213.6,18598473,0,0,0,0,1050,239.924,22.329,0.0135772,ok,2
DijkstraPrims,18000,2,174.611,994.802,7.26562,14142.1,4936561,0,0,0,0,711,168.545,6.05963,0.00643707,ok,2
BBMSInter,18000,3,262.252,1001.57,7.26953,17308.5,4430099,0,0,0,0,880,257.005,5.23995,0.00761805,ok,0
BBMSDppInstant,18000,3,260.643,1001.57,7.26953,72197.6,18592071,0,0,0,0,1053,238.27,22.3593,0.0136262,ok,0
DijkstraPrims,18000,3,179.97,1001.57,7.26953,14123.7,4931815,0,0,0,0,735,173.943,6.01952,0.00719913,ok,0
BBMSInter,18000,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,1
BBMSDppInstant,18000,3,261.994,1001.57,7.26953,72197.6,18592071,0,0,0,0,1059,239.653,22.3286,0.0131432,ok,1
DijkstraPrims,18000,3,177.339,1001.57,7.26953,14123.6,4931815,0,0,0,0,730,171.062,6.26982,0.00685139,ok,1
BBMSDppInstant,18000,3,261.562,1001.57,7.26953,72197.6,18592071,0,0,0,0,1068,239.211,22.3385,0.0124569,ok,2
DijkstraPrims,18000,3,177.114,1001.57,7.26953,14123.7,4931815,0,0,0,0,701,171.226,5.87966,0.00799955,ok,2
BBMSDppInstant,18000,4,258.079,1007.11,7.26953,72211.5,18595366,0,0,0,0,1034,236.138,21.9289,0.012344,ok,0
DijkstraPrims,18000,4,174.99,1007.11,7.27344,14121.8,4931375,0,0,0,0,713,168.953,6.02977,0.0077864,ok,0
BBMSDppInstant,18000,4,257.796,1007.11,7.27344,72211.5,18595366,0,0,0,0,1043,235.235,22.5485,0.0134624,ok,1
DijkstraPrims,18000,4,175.242,1007.11,7.27344,14121.9,4931375,0,0,0,0,710,169.075,6.15947,0.0076517,ok,1
BBMSDppInstant,18000,4,257.831,1007.11,7.27344,72211.5,18595366,0,0,0,0,1080,235.758,22.0589,0.0137784,ok,2
DijkstraPrims,18000,4,176.002,1007.11,7.27734,14122,4931375,0,0,0,0,731,169.836,6.15939,0.00667355,ok,2
BBMSDppInstant,30000,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,oom,0
DijkstraPrims,30000,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,timeout,0
