algorithm,N,sample,runtime_s,frechet_dist,maxrss_before_mb,maxrss_after_mb,minor_faults,major_faults,block_input_ops,block_output_ops,voluntary_ctx_switches,involuntary_ctx_switches,user_time_s,sys_time_s,blocked_time_s,status,repeat
BBMSCore,1400,7,1.03215,13.1597,7.21875,48.5,11511,0,0,0,0,3,1.01224,0.019896,1.6383e-05,ok,0
BBMSInter,1400,7,0.263208,13.1597,7.21875,108.367,26823,0,0,0,0,2,0.232584,0.030608,1.5971e-05,ok,0
BBMSDppInstant,1400,7,0.60534,13.1597,7.21875,437.43,111485,0,0,0,0,2,0.475814,0.129489,3.7137e-05,ok,0
BBMSDppStepwise,1400,7,0.642994,13.1597,7.21875,421.684,107449,0,0,0,0,3,0.522018,0.120955,2.1452e-05,ok,0
DijkstraPrims,1400,7,0.249181,13.1597,7.21875,58.9648,18910,0,0,0,0,2,0.220115,0.029052,1.3779e-05,ok,0
BBMSCore,1400,7,1.03116,13.1597,7.21875,48.4688,11511,0,0,0,0,4,1.02107,0.010032,5.3753e-05,ok,1
BBMSInter,1400,7,0.265203,13.1597,7.21875,108.387,26823,0,0,0,0,1,0.215656,0.049544,2.87e-06,ok,1
BBMSDppInstant,1400,7,0.604244,13.1597,7.22266,437.414,111485,0,0,0,0,0,0.465035,0.139226,-1.7367e-05,ok,1
BBMSDppStepwise,1400,7,0.645199,13.1597,7.22266,421.695,107449,0,0,0,0,2,0.495776,0.14942,2.645e-06,ok,1
DijkstraPrims,1400,7,0.248758,13.1597,7.22266,58.9727,18910,0,0,0,0,1,0.228676,0.02008,1.537e-06,ok,1
BBMSCore,1400,7,1.0326,13.1597,7.22266,48.5117,11511,0,0,0,0,2,1.01875,0.013756,9.1947e-05,ok,2
BBMSInter,1400,7,0.265982,13.1597,7.22266,108.242,26823,0,0,0,0,3,0.236143,0.029813,2.6155e-05,ok,2
BBMSDppInstant,1400,7,0.605265,13.1597,7.22266,437.422,111485,0,0,0,0,4,0.49567,0.109541,5.3532e-05,ok,2
BBMSDppStepwise,1400,7,0.640674,13.1597,7.22266,421.699,107449,0,0,0,0,3,0.502158,0.13849,2.6079e-05,ok,2
DijkstraPrims,1400,7,0.259348,13.1597,7.22266,58.9648,18910,0,0,0,0,0,0.259361,0,-1.2807e-05,ok,2
BBMSCore,1400,8,1.0705,15.9813,7.23047,48.4922,11510,0,0,0,0,5,1.05037,0.020076,5.9473e-05,ok,0
BBMSInter,1400,8,0.324317,15.9813,7.23047,108.121,26822,0,0,0,0,1,0.294469,0.029851,-2.813e-06,ok,0
BBMSDppInstant,1400,8,0.613446,15.9813,7.23047,437.602,111579,0,0,0,0,2,0.484022,0.129405,1.888e-05,ok,0
BBMSDppStepwise,1400,8,0.651226,15.9813,7.23047,421.812,107491,0,0,0,0,2,0.5001,0.151112,1.3664e-05,ok,0
DijkstraPrims,1400,8,0.0176584,15.9813,7.23047,8.6875,1837,0,0,0,0,0,0.017668,0,-9.593e-06,ok,0
BBMSCore,1400,8,1.06855,15.9813,7.23047,48.4922,11510,0,0,0,0,6,1.04847,0.020038,4.4437e-05,ok,1
BBMSInter,1400,8,0.320942,15.9813,7.23047,108.371,26822,0,0,0,0,4,0.291388,0.029519,3.5033e-05,ok,1
BBMSDppInstant,1400,8,0.614313,15.9813,7.23047,437.727,111579,0,0,0,0,3,0.474746,0.139541,2.5534e-05,ok,1
BBMSDppStepwise,1400,8,0.647008,15.9813,7.23047,421.812,107491,0,0,0,0,5,0.486793,0.160134,8.0693e-05,ok,1
DijkstraPrims,1400,8,0.0175552,15.9813,7.23047,8.71094,1837,0,0,0,0,0,0.017565,0,-9.849e-06,ok,1
BBMSCore,1400,8,1.06864,15.9813,7.23047,48.5,11510,0,0,0,0,3,1.05856,0.010019,6.0894e-05,ok,2
BBMSInter,1400,8,0.320904,15.9813,7.23438,108.367,26822,0,0,0,0,1,0.290485,0.030422,-2.884e-06,ok,2
BBMSDppInstant,1400,8,0.615515,15.9813,7.23438,437.699,111579,0,0,0,0,5,0.445572,0.1697,0.000242508,ok,2
BBMSDppStepwise,1400,8,0.649949,15.9813,7.23438,421.785,107491,0,0,0,0,4,0.489025,0.160867,5.7229e-05,ok,2
DijkstraPrims,1400,8,0.0175996,15.9813,7.23438,8.71094,1837,0,0,0,0,0,0.017609,0,-9.417e-06,ok,2
BBMSCore,1400,9,0.898304,12.5529,7.23828,48.4922,11511,0,0,0,0,7,0.888207,0.010035,6.1906e-05,ok,0
BBMSInter,1400,9,0.252428,12.5529,7.23828,108.363,26823,0,0,0,0,2,0.222699,0.029712,1.6704e-05,ok,0
BBMSDppInstant,1400,9,0.607056,12.5529,7.23828,437.285,111454,0,0,0,0,2,0.476564,0.130459,3.337e-05,ok,0
BBMSDppStepwise,1400,9,0.664517,12.5529,7.23828,421.629,107444,0,0,0,0,2,0.534605,0.129897,1.5031e-05,ok,0
DijkstraPrims,1400,9,0.0258683,12.5529,7.23828,10.6953,2350,0,0,0,0,0,0.025877,0,-8.655e-06,ok,0
BBMSCore,1400,9,0.899488,12.5529,7.23828,48.3672,11511,0,0,0,0,7,0.889172,0.010044,0.000272147,ok,1
BBMSInter,1400,9,0.254103,12.5529,7.23828,108.242,26823,0,0,0,0,1,0.223056,0.031048,-8.35e-07,ok,1
BBMSDppInstant,1400,9,0.604946,12.5529,7.23828,437.289,111454,0,0,0,0,2,0.454956,0.149982,7.886e-06,ok,1
BBMSDppStepwise,1400,9,0.667758,12.5529,7.23828,421.613,107444,0,0,0,0,5,0.519276,0.148413,6.9374e-05,ok,1
DijkstraPrims,1400,9,0.0255832,12.5529,7.23828,10.707,2350,0,0,0,0,0,0.025593,0,-9.751e-06,ok,1
BBMSCore,1400,9,0.89729,12.5529,7.23828,48.4883,11511,0,0,0,0,3,0.87724,0.019826,0.00022425,ok,2
BBMSInter,1400,9,0.254979,12.5529,7.23828,108.34,26823,0,0,0,0,2,0.224972,0.029999,8.497e-06,ok,2
BBMSDppInstant,1400,9,0.605002,12.5529,7.23828,437.277,111454,0,0,0,0,3,0.474984,0.129982,3.57e-05,ok,2
BBMSDppStepwise,1400,9,0.665351,12.5529,7.23828,421.637,107444,0,0,0,0,1,0.575313,0.090042,-4.348e-06,ok,2
DijkstraPrims,1400,9,0.0257528,12.5529,7.23828,10.6836,2350,0,0,0,0,1,0.025747,0,5.831e-06,ok,2
BBMSCore,2300,0,4.06795,12.7717,7.24219,124.75,31028,0,0,0,0,17,4.01751,0.050012,0.000435804,ok,0
BBMSInter,2300,0,1.19317,12.7717,7.24609,286.215,72356,0,0,0,0,4,1.10334,0.089751,7.6122e-05,ok,0
BBMSDppInstant,2300,0,1.77458,12.7717,7.24609,1176.55,302044,0,0,0,0,8,1.4049,0.369597,8.7573e-05,ok,0
BBMSDppStepwise,2300,0,1.90316,12.7717,7.24609,1132.3,290659,0,0,0,0,8,1.49375,0.40928,0.000132327,ok,0
DijkstraPrims,2300,0,0.594462,12.7717,7.24609,122.223,39990,0,0,0,0,5,0.574351,0.019928,0.000183128,ok,0
BBMSCore,2300,0,4.06764,12.7717,7.24609,124.75,31028,0,0,0,0,20,4.03711,0.030005,0.000522175,ok,1
BBMSInter,2300,0,1.19271,12.7717,7.24609,286.242,72356,0,0,0,0,7,1.11287,0.079747,9.6882e-05,ok,1
BBMSDppInstant,2300,0,1.7833,12.7717,7.25,1176.55,302044,0,0,0,0,5,1.45381,0.32941,8.2585e-05,ok,1
BBMSDppStepwise,2300,0,1.89633,12.7717,7.25,1132.29,290659,0,0,0,0,7,1.53628,0.359953,9.1733e-05,ok,1
DijkstraPrims,2300,0,0.597985,12.7717,7.25,122.223,39990,0,0,0,0,2,0.577925,0.02005,9.803e-06,ok,1
BBMSCore,2300,0,4.06724,12.7717,7.25,124.734,31028,0,0,0,0,17,4.01652,0.050002,0.000720726,ok,2
BBMSInter,2300,0,1.19644,12.7717,7.25,286.242,72356,0,0,0,0,5,1.09639,0.099997,4.9613e-05,ok,2
BBMSDppInstant,2300,0,1.78531,12.7717,7.25,1176.54,302044,0,0,0,0,8,1.39547,0.38974,9.9474e-05,ok,2
BBMSDppStepwise,2300,0,1.90688,12.7717,7.25,1132.28,290659,0,0,0,0,10,1.57668,0.330046,0.000153579,ok,2
DijkstraPrims,2300,0,0.601574,12.7717,7.25,122.219,39990,0,0,0,0,4,0.571569,0.029747,0.000258402,ok,2
BBMSCore,2300,1,3.94519,12.0997,7.25391,124.73,31028,0,0,0,0,21,3.89462,0.049878,0.000690135,ok,0
BBMSInter,2300,1,1.20655,12.0997,7.25391,286.246,72356,0,0,0,0,4,1.11634,0.090174,4.0652e-05,ok,0
BBMSDppInstant,2300,1,1.77489,12.0997,7.25391,1177.04,302097,0,0,0,0,8,1.43464,0.340122,0.000120494,ok,0
BBMSDppStepwise,2300,1,1.9016,12.0997,7.25391,1132.96,290828,0,0,0,0,8,1.60032,0.301142,0.000138574,ok,0
DijkstraPrims,2300,1,0.151632,12.0997,7.25781,45.6445,14663,0,0,0,0,1,0.151625,0,7.348e-06,ok,0
BBMSCore,2300,1,3.93498,12.0997,7.25781,124.617,31028,0,0,0,0,22,3.90405,0.03,0.000925011,ok,1
BBMSInter,2300,1,1.21922,12.0997,7.25781,286.25,72356,0,0,0,0,5,1.1395,0.079683,3.8418e-05,ok,1
BBMSDppInstant,2300,1,1.79999,12.0997,7.25781,1177.04,302097,0,0,0,0,8,1.35848,0.441386,0.000122461,ok,1
BBMSDppStepwise,2300,1,1.90717,12.0997,7.25781,1132.98,290828,0,0,0,0,8,1.52645,0.380567,0.000151753,ok,1
DijkstraPrims,2300,1,0.149348,12.0997,7.25781,45.6445,14663,0,0,0,0,1,0.138997,0.010346,5.021e-06,ok,1
BBMSCore,2300,1,3.93816,12.0997,7.25781,124.602,31028,0,0,0,0,16,3.898,0.040039,0.000123681,ok,2
BBMSInter,2300,1,1.20738,12.0997,7.25781,286.23,72356,0,0,0,0,3,1.09392,0.11345,1.4053e-05,ok,2
BBMSDppInstant,2300,1,1.76828,12.0997,7.25781,1177.04,302097,0,0,0,0,6,1.4174,0.3508,7.5081e-05,ok,2
BBMSDppStepwise,2300,1,1.90861,12.0997,7.25781,1132.98,290828,0,0,0,0,6,1.64796,0.260591,6.1297e-05,ok,2
DijkstraPrims,2300,1,0.151373,12.0997,7.25781,45.6445,14663,0,0,0,0,1,0.131715,0.019649,9.04e-06,ok,2
BBMSCore,2300,2,3.97048,17.6952,7.26172,124.742,31028,0,0,0,0,16,3.9198,0.049973,0.000707943,ok,0
BBMSInter,2300,2,1.04334,17.6952,7.26172,286.238,72356,0,0,0,0,7,0.963146,0.080097,9.2035e-05,ok,0
BBMSDppInstant,2300,2,1.78834,17.6952,7.26172,1178.12,302503,0,0,0,0,11,1.38902,0.39917,0.000149984,ok,0
BBMSDppStepwise,2300,2,1.92723,17.6952,7.26172,1132.61,290735,0,0,0,0,12,1.58793,0.339157,0.000146282,ok,0
DijkstraPrims,2300,2,1.59218,17.6952,7.26172,225.871,76360,0,0,0,0,5,1.5121,0.08001,6.7527e-05,ok,0
BBMSCore,2300,2,3.97004,17.6952,7.26172,124.742,31028,0,0,0,0,17,3.939,0.029977,0.00106324,ok,1
BBMSInter,2300,2,1.03739,17.6952,7.26172,286.242,72356,0,0,0,0,4,0.927806,0.109543,4.0777e-05,ok,1
BBMSDppInstant,2300,2,1.77161,17.6952,7.26172,1178.14,302503,0,0,0,0,5,1.40165,0.369923,4.2464e-05,ok,1
BBMSDppStepwise,2300,2,1.89392,17.6952,7.26172,1132.61,290735,0,0,0,0,4,1.54353,0.350369,2.0223e-05,ok,1
DijkstraPrims,2300,2,1.59413,17.6952,7.26562,225.863,76360,0,0,0,0,8,1.50373,0.090114,0.000289837,ok,1
BBMSCore,2300,2,3.96827,17.6952,7.26562,124.742,31028,0,0,0,0,13,3.92782,0.040061,0.000385533,ok,2
BBMSInter,2300,2,1.03554,17.6952,7.26562,286.223,72356,0,0,0,0,5,0.946036,0.089447,6.1472e-05,ok,2
BBMSDppInstant,2300,2,1.77564,17.6952,7.26562,1178.14,302503,0,0,0,0,7,1.44491,0.330681,5.3838e-05,ok,2
BBMSDppStepwise,2300,2,1.89926,17.6952,7.26562,1132.52,290735,0,0,0,0,7,1.57966,0.319561,3.8596e-05,ok,2
DijkstraPrims,2300,2,1.58321,17.6952,7.26562,225.863,76360,0,0,0,0,2,1.4531,0.130109,-1.936e-06,ok,2
BBMSCore,2300,3,4.16539,13.2145,7.27344,124.617,31028,0,0,0,0,19,4.13447,0.030034,0.000884077,ok,0
BBMSInter,2300,3,1.21623,13.2145,7.27344,286.234,72356,0,0,0,0,3,1.12571,0.09048,3.9828e-05,ok,0
BBMSDppInstant,2300,3,1.76553,13.2145,7.27344,1175.86,301819,0,0,0,0,7,1.45619,0.30927,7.068e-05,ok,0
BBMSDppStepwise,2300,3,1.88466,13.2145,7.27344,1132.47,290687,0,0,0,0,7,1.54366,0.34087,0.00013065,ok,0
DijkstraPrims,2300,3,0.0367581,13.2145,7.27344,14.043,3800,0,0,0,0,0,0.036767,0,-8.881e-06,ok,0
BBMSCore,2300,3,4.16302,13.2145,7.27344,124.742,31028,0,0,0,0,18,4.1127,0.049914,0.000406725,ok,1
BBMSInter,2300,3,1.22059,13.2145,7.27344,286.234,72356,0,0,0,0,8,1.15043,0.070054,0.000113593,ok,1
BBMSDppInstant,2300,3,1.75889,13.2145,7.27344,1175.7,301819,0,0,0,0,4,1.37895,0.379845,9.5218e-05,ok,1
BBMSDppStepwise,2300,3,1.89924,13.2145,7.27344,1132.47,290687,0,0,0,0,6,1.53927,0.359902,6.6376e-05,ok,1
DijkstraPrims,2300,3,0.0359408,13.2145,7.27344,14.0977,3800,0,0,0,0,0,0.03595,0,-9.199e-06,ok,1
BBMSCore,2300,3,4.16329,13.2145,7.27344,124.742,31028,0,0,0,0,19,4.12248,0.040026,0.000779459,ok,2
BBMSInter,2300,3,1.21603,13.2145,7.27344,286.117,72356,0,0,0,0,6,1.11623,0.099694,0.000103089,ok,2
BBMSDppInstant,2300,3,1.76221,13.2145,7.27344,1175.93,301819,0,0,0,0,7,1.37158,0.390539,9.319e-05,ok,2
BBMSDppStepwise,2300,3,1.89789,13.2145,7.27344,1132.46,290687,0,0,0,0,7,1.48807,0.409573,0.000241293,ok,2
DijkstraPrims,2300,3,0.0362402,13.2145,7.27734,14.0625,3800,0,0,0,0,0,0.03625,0,-9.826e-06,ok,2
BBMSCore,2300,4,4.07407,11.9097,7.27734,124.762,31028,0,0,0,0,17,4.04344,0.029969,0.000664954,ok,0
BBMSInter,2300,4,1.16224,11.9097,7.28125,286.117,72356,0,0,0,0,2,1.06267,0.099565,8.946e-06,ok,0
BBMSDppInstant,2300,4,1.77818,11.9097,7.28125,1175.85,301820,0,0,0,0,13,1.35791,0.420127,0.000137036,ok,0
BBMSDppStepwise,2300,4,1.89761,11.9097,7.28125,1132.18,290628,0,0,0,0,7,1.59753,0.300019,6.9352e-05,ok,0
DijkstraPrims,2300,4,0.0534741,11.9097,7.28125,17.832,4760,0,0,0,0,1,0.044038,0.009427,9.066e-06,ok,0
BBMSCore,2300,4,4.07632,11.9097,7.28125,124.742,31028,0,0,0,0,15,4.04584,0.029988,0.000490929,ok,1
BBMSInter,2300,4,1.1504,11.9097,7.28125,286.242,72356,0,0,0,0,2,1.07015,0.080203,4.4131e-05,ok,1
BBMSDppInstant,2300,4,1.78082,11.9097,7.28125,1175.84,301820,0,0,0,0,6,1.42009,0.360689,4.5343e-05,ok,1
BBMSDppStepwise,2300,4,1.91904,11.9097,7.28125,1132.08,290628,0,0,0,0,10,1.6185,0.300203,0.000339212,ok,1
DijkstraPrims,2300,4,0.0534483,11.9097,7.28125,17.8438,4760,0,0,0,0,0,0.025163,0.028294,-8.65e-06,ok,1
BBMSCore,2300,4,4.07549,11.9097,7.28125,124.742,31028,0,0,0,0,11,4.0316,0.043725,0.000156854,ok,2
BBMSInter,2300,4,1.15908,11.9097,7.28125,286.219,72356,0,0,0,0,4,1.05972,0.099289,7.1724e-05,ok,2
BBMSDppInstant,2300,4,1.76942,11.9097,7.28125,1175.88,301820,0,0,0,0,8,1.39889,0.370373,0.000155071,ok,2
BBMSDppStepwise,2300,4,1.89763,11.9097,7.28125,1132.18,290628,0,0,0,0,9,1.42751,0.470013,0.00010856,ok,2
DijkstraPrims,2300,4,0.0532509,11.9097,7.28125,17.832,4760,0,0,0,0,2,0.053237,0,1.3886e-05,ok,2
BBMSCore,2300,5,4.16415,13.3401,7.28516,124.742,31028,0,0,0,0,12,4.13343,0.030058,0.000668527,ok,0
BBMSInter,2300,5,1.18169,13.3401,7.28516,286.23,72356,0,0,0,0,5,1.11126,0.070375,5.6773e-05,ok,0
BBMSDppInstant,2300,5,1.77093,13.3401,7.28906,1176.46,302003,0,0,0,0,8,1.45159,0.319258,8.161e-05,ok,0
BBMSDppStepwise,2300,5,1.88929,13.3401,7.28906,1132.17,290606,0,0,0,0,6,1.47056,0.418696,3.6625e-05,ok,0
DijkstraPrims,2300,5,0.91321,13.3401,7.28906,176.703,59667,0,0,0,0,3,0.853213,0.059865,0.000132272,ok,0
BBMSCore,2300,5,4.16705,13.3401,7.28906,124.59,31028,0,0,0,0,23,4.11654,0.050019,0.000491687,ok,1
BBMSInter,2300,5,1.18302,13.3401,7.28906,286.219,72356,0,0,0,0,7,1.09313,0.089844,4.811e-05,ok,1
BBMSDppInstant,2300,5,1.76202,13.3401,7.29297,1176.44,302003,0,0,0,0,6,1.40061,0.361385,2.9905e-05,ok,1
BBMSDppStepwise,2300,5,1.92939,13.3401,7.29297,1132.17,290606,0,0,0,0,6,1.5804,0.348949,3.93e-05,ok,1
DijkstraPrims,2300,5,0.898849,13.3401,7.29297,176.738,59667,0,0,0,0,3,0.828554,0.070278,1.6724e-05,ok,1
BBMSCore,2300,5,4.17582,13.3401,7.29297,124.742,31028,0,0,0,0,19,4.13561,0.040003,0.000206071,ok,2
BBMSInter,2300,5,1.18441,13.3401,7.29297,286.219,72356,0,0,0,0,5,1.09186,0.092514,3.8459e-05,ok,2
BBMSDppInstant,2300,5,1.7654,13.3401,7.29297,1176.55,302003,0,0,0,0,5,1.4153,0.350074,2.2852e-05,ok,2
BBMSDppStepwise,2300,5,1.91681,13.3401,7.29297,1132.18,290606,0,0,0,0,10,1.59643,0.32026,0.000126065,ok,2
DijkstraPrims,2300,5,0.963676,13.3401,7.29297,176.617,59667,0,0,0,0,6,0.893727,0.069884,6.5364e-05,ok,2
BBMSCore,2300,6,4.30075,13.0165,7.29688,124.719,31028,0,0,0,0,15,4.26034,0.039975,0.00044078,ok,0
BBMSInter,2300,6,1.36015,13.0165,7.29688,286.125,72356,0,0,0,0,6,1.29007,0.069848,0.00022574,ok,0
BBMSDppInstant,2300,6,1.78704,13.0165,7.29688,1176.66,302105,0,0,0,0,4,1.36605,0.42096,2.6219e-05,ok,0
BBMSDppStepwise,2300,6,1.89774,13.0165,7.30078,1132.41,290688,0,0,0,0,7,1.54675,0.350854,0.000138941,ok,0
DijkstraPrims,2300,6,0.0716221,13.0165,7.30078,24.4062,7373,0,0,0,0,1,0.060537,0.011076,9.115e-06,ok,0
BBMSCore,2300,6,4.29765,13.0165,7.30078,124.742,31028,0,0,0,0,14,4.25707,0.039945,0.000641634,ok,1
BBMSInter,2300,6,1.35368,13.0165,7.30469,286.242,72356,0,0,0,0,5,1.27358,0.080036,6.9036e-05,ok,1
BBMSDppInstant,2300,6,1.78318,13.0165,7.30469,1176.75,302105,0,0,0,0,6,1.34305,0.440026,0.000101113,ok,1
BBMSDppStepwise,2300,6,1.90222,13.0165,7.30469,1132.43,290688,0,0,0,0,6,1.55225,0.349854,0.000115778,ok,1
DijkstraPrims,2300,6,0.0705555,13.0165,7.30469,24.3711,7373,0,0,0,0,1,0.060822,0.009729,4.508e-06,ok,1
BBMSCore,2300,6,4.2956,13.0165,7.30469,124.617,31028,0,0,0,0,21,4.25499,0.040018,0.000588497,ok,2
BBMSInter,2300,6,1.36777,13.0165,7.30469,286.242,72356,0,0,0,0,6,1.28747,0.080281,2.076e-05,ok,2
BBMSDppInstant,2300,6,1.7815,13.0165,7.30469,1176.77,302105,0,0,0,0,7,1.45172,0.329713,6.0726e-05,ok,2
BBMSDppStepwise,2300,6,1.90168,13.0165,7.30469,1132.46,290688,0,0,0,0,7,1.53037,0.371223,7.9283e-05,ok,2
DijkstraPrims,2300,6,0.0703882,13.0165,7.30469,24.3945,7373,0,0,0,0,2,0.070379,0,9.246e-06,ok,2
BBMSCore,2300,7,4.47902,20.1991,7.30859,124.746,31028,0,0,0,0,22,4.42828,0.049972,0.00076856,ok,0
BBMSInter,2300,7,0.999977,20.1991,7.30859,286.238,72356,0,0,0,0,5,0.899997,0.099927,5.3206e-05,ok,0
BBMSDppInstant,2300,7,1.77391,20.1991,7.30859,1176.49,301992,0,0,0,0,4,1.39317,0.38071,3.3007e-05,ok,0
BBMSDppStepwise,2300,7,1.90906,20.1991,7.30859,1132.2,290607,0,0,0,0,7,1.54927,0.359673,0.000121273,ok,0
DijkstraPrims,2300,7,0.353686,20.1991,7.30859,88.8242,30302,0,0,0,0,4,0.274966,0.078465,0.000255036,ok,0
BBMSCore,2300,7,4.47179,20.1991,7.30859,124.75,31028,0,0,0,0,17,4.4311,0.040003,0.000687424,ok,1
BBMSInter,2300,7,1.00112,20.1991,7.30859,286.238,72356,0,0,0,0,6,0.901016,0.100034,7.128e-05,ok,1
BBMSDppInstant,2300,7,1.78278,20.1991,7.30859,1176.52,301992,0,0,0,0,5,1.46235,0.320359,7.2463e-05,ok,1
BBMSDppStepwise,2300,7,1.91046,20.1991,7.30859,1132.2,290607,0,0,0,0,9,1.58041,0.329936,0.000110616,ok,1
DijkstraPrims,2300,7,0.351867,20.1991,7.30859,88.8555,30302,0,0,0,0,3,0.321648,0.0301,0.000119228,ok,1
BBMSCore,2300,7,4.47366,20.1991,7.30859,124.617,31028,0,0,0,0,22,4.42284,0.050024,0.0007903,ok,2
BBMSInter,2300,7,1.00645,20.1991,7.3125,286.113,72356,0,0,0,0,4,0.906829,0.099574,4.6146e-05,ok,2
BBMSDppInstant,2300,7,1.77702,20.1991,7.3125,1176.52,301992,0,0,0,0,7,1.39562,0.381311,9.1285e-05,ok,2
BBMSDppStepwise,2300,7,1.90578,20.1991,7.3125,1132.2,290607,0,0,0,0,6,1.50671,0.398994,8.3554e-05,ok,2
DijkstraPrims,2300,7,0.353588,20.1991,7.3125,88.8438,30302,0,0,0,0,1,0.293113,0.060469,5.654e-06,ok,2
BBMSCore,2300,8,4.18827,16.305,7.32031,124.723,31028,0,0,0,0,16,4.16481,0.022812,0.000642915,ok,0
BBMSInter,2300,8,1.17116,16.305,7.32031,286.227,72356,0,0,0,0,5,1.07882,0.092209,0.000129342,ok,0
BBMSDppInstant,2300,8,1.79128,16.305,7.32031,1176.68,302018,0,0,0,0,9,1.42059,0.370538,0.000151964,ok,0
BBMSDppStepwise,2300,8,1.89803,16.305,7.32031,1132.22,290642,0,0,0,0,9,1.58801,0.309926,9.2602e-05,ok,0
DijkstraPrims,2300,8,0.0974519,16.305,7.32031,29.2695,8887,0,0,0,0,1,0.075798,0.021645,8.852e-06,ok,0
BBMSCore,2300,8,4.18792,16.305,7.32031,124.598,31028,0,0,0,0,19,4.14458,0.042806,0.000537477,ok,1
BBMSInter,2300,8,1.17131,16.305,7.32031,286.117,72356,0,0,0,0,9,1.06151,0.109328,0.000465403,ok,1
BBMSDppInstant,2300,8,1.7894,16.305,7.32031,1176.61,302018,0,0,0,0,7,1.34909,0.440262,5.2463e-05,ok,1
BBMSDppStepwise,2300,8,1.89411,16.305,7.32031,1132.24,290642,0,0,0,0,8,1.58474,0.309265,0.000112335,ok,1
DijkstraPrims,2300,8,0.0971672,16.305,7.32031,29.2891,8887,0,0,0,0,0,0.094495,0.002682,-9.799e-06,ok,1
BBMSCore,2300,8,4.18237,16.305,7.32031,124.715,31028,0,0,0,0,17,4.15234,0.029955,7.4718e-05,ok,2
BBMSInter,2300,8,1.15898,16.305,7.32031,286.242,72356,0,0,0,0,5,1.09892,0.060026,3.3065e-05,ok,2
BBMSDppInstant,2300,8,1.78921,16.305,7.32031,1176.72,302018,0,0,0,0,8,1.459,0.330108,0.000108173,ok,2
BBMSDppStepwise,2300,8,1.90165,16.305,7.32031,1132.23,290642,0,0,0,0,7,1.52089,0.380607,0.000159881,ok,2
DijkstraPrims,2300,8,0.0970721,16.305,7.32031,29.2617,8887,0,0,0,0,2,0.084464,0.012585,2.3072e-05,ok,2
BBMSCore,2300,9,4.4089,15.2671,7.32422,124.594,31028,0,0,0,0,13,4.35815,0.049907,0.000852303,ok,0
BBMSInter,2300,9,1.23,15.2671,7.32812,286.125,72356,0,0,0,0,8,1.13947,0.090266,0.000260842,ok,0
BBMSDppInstant,2300,9,1.80113,15.2671,7.32812,1176.77,302083,0,0,0,0,10,1.42211,0.378893,0.000121534,ok,0
BBMSDppStepwise,2300,9,1.91172,15.2671,7.32812,1132.38,290681,0,0,0,0,5,1.46041,0.451271,3.4345e-05,ok,0
DijkstraPrims,2300,9,1.039,15.2671,7.32812,200.336,68895,0,0,0,0,2,0.948733,0.090226,4.4181e-05,ok,0
BBMSCore,2300,9,4.41869,15.2671,7.32812,124.727,31028,0,0,0,0,17,4.38795,0.030011,0.000734572,ok,1
BBMSInter,2300,9,1.23137,15.2671,7.32812,286.25,72356,0,0,0,0,4,1.14166,0.089666,4.6719e-05,ok,1
BBMSDppInstant,2300,9,1.77906,15.2671,7.32812,1176.79,302083,0,0,0,0,6,1.49856,0.280409,9.1692e-05,ok,1
BBMSDppStepwise,2300,9,1.90729,15.2671,7.32812,1132.46,290681,0,0,0,0,8,1.53704,0.370186,6.5622e-05,ok,1
DijkstraPrims,2300,9,1.05116,15.2671,7.32812,200.223,68895,0,0,0,0,5,1.01901,0.031891,0.000266345,ok,1
BBMSCore,2300,9,4.41984,15.2671,7.32812,124.742,31028,0,0,0,0,15,4.37886,0.039933,0.00104222,ok,2
BBMSInter,2300,9,1.22932,15.2671,7.32812,286.25,72356,0,0,0,0,6,1.14905,0.080194,8.1504e-05,ok,2
BBMSDppInstant,2300,9,1.78454,15.2671,7.32812,1176.79,302083,0,0,0,0,9,1.41468,0.36971,0.000151173,ok,2
BBMSDppStepwise,2300,9,1.91657,15.2671,7.32812,1132.4,290681,0,0,0,0,6,1.61651,0.300036,2.8437e-05,ok,2
DijkstraPrims,2300,9,1.03881,15.2671,7.32812,200.344,68895,0,0,0,0,2,0.958618,0.080198,-1.427e-06,ok,2
BBMSCore,3900,0,18.0854,15.3384,7.33203,351.996,89179,0,0,0,0,67,17.9822,0.099985,0.00320359,ok,0
BBMSInter,3900,0,4.86328,15.3384,7.33203,816.125,208007,0,0,0,0,20,4.60301,0.259902,0.000370593,ok,0
BBMSDppInstant,3900,0,5.55098,15.3384,7.33203,3378.08,867362,0,0,0,0,23,4.56963,0.981024,0.000328449,ok,0
BBMSDppStepwise,3900,0,5.74179,15.3384,7.33203,3248.37,834073,0,0,0,0,25,4.8017,0.93955,0.000540456,ok,0
DijkstraPrims,3900,0,2.62033,15.3384,7.33594,419.82,145837,0,0,0,0,12,2.43035,0.189648,0.000333501,ok,0
BBMSCore,3900,0,18.03,15.3384,7.33594,351.867,89179,0,0,0,0,82,17.9377,0.090015,0.00227759,ok,1
BBMSInter,3900,0,4.8476,15.3384,7.33594,816.004,208007,0,0,0,0,20,4.55788,0.289567,0.0001581,ok,1
BBMSDppInstant,3900,0,5.57981,15.3384,7.33984,3378.09,867362,0,0,0,0,21,4.58875,0.990855,0.000206432,ok,1
